i         epsilon      Acceptance rate      seconds		         BE total         BE % for i  max BE % increase
1	-Inf	0.81633	2.63	-1.062e+05	100	Inf
2	-1.0589e+05	0.82838	2.97	-2909.9	100	Inf
3	-2866.8	0.80449	2.73	17.202	100	6.5479e+167
4	26.188	0.80449	2.98	326.57	100	1.2099e+45
5	334.26	0.80192	3.32	362.15	100	6.3691e+39
6	368.31	0.76176	2.93	368.03	99.719	8.9588e+36
7	373.4	0.69146	3.12	369.44	75.586	1.0942e+36
8	374.41	0.70407	3.22	369.93	38.786	3.3506e+35
9	374.6	0.62283	3.4	370.12	17.604	1.3811e+35
10	374.64	0.57437	3.6	370.21	8.2591	6.3381e+34
11	374.65	0.63625	3.21	370.25	3.9862	3.0443e+34
12	374.65	0.55902	3.36	370.27	1.9569	4.5928e+37
13	374.65	0.42723	4.24	370.28	0.96963	3.1833e+52
14	374.65	0.23803	7.05	370.28	0.48284	1.5848e+52
15	374.65	0.26859	7.29	370.29	0.82291	7.8625e+51
16	377.98	0.22643	9.13	377.43	99.921	4.6086e+54
17	391.93	0.13742	12.62	396.52	100	1.7954e+49
18	411.43	0.10262	19.74	416.82	100	3.6041e+47
19	432.2	0.064766	27.75	435.72	100	2.9462e+46
20	452.12	0.055996	34.71	453.19	100	3.8154e+38
21	470.24	0.053461	37.71	468.24	100	1.1781e+37
22	486	0.067374	31.63	481.52	100	1.0069e+31
23	499.71	0.058216	35.17	492.62	99.998	1.6397e+31
24	511.27	0.056234	38.4	502.08	99.992	6.3934e+26
25	521	0.059592	34.7	511.49	99.992	1.5046e+25
26	531.41	0.051224	40.06	520.71	99.99	7.4772e+20
27	541.21	0.056487	36.08	529.64	99.987	9.5237e+21
28	550.74	0.062726	35.34	539.4	99.994	1.5446e+22
29	561.3	0.074669	28.19	548.47	99.988	1.2858e+21
30	571.06	0.074359	27.72	557.58	99.989	2.9117e+21
31	580.88	0.073867	26.37	565.45	99.962	1.5584e+21
32	589.34	0.076315	27.06	573.48	99.967	3.146e+18
33	598.01	0.076876	27.25	580.71	99.928	4.1328e+19
34	605.79	0.083472	25.53	587.21	99.85	5.8915e+17
35	613.07	0.08085	26.35	594.07	99.895	4.407e+17
36	620.57	0.071266	28.3	600.75	99.874	8.4695e+17
37	627.87	0.079255	26.34	607.01	99.809	1.2725e+15
38	634.73	0.081946	26.79	613.35	99.823	1.3064e+15
39	641.82	0.088024	24.71	618.9	99.615	1.8688e+17
40	647.94	0.1069	20.77	624.7	99.696	7.4385e+14
41	654.45	0.10937	20.47	630.36	99.65	5.6985e+12
42	660.71	0.10611	20.47	635.58	99.463	7.2159e+12
43	666.72	0.12383	18.04	640.69	99.394	3.9645e+14
44	672.28	0.10861	21.7	644.79	98.341	3.2904e+12
45	676.93	0.13933	16.49	648.4	97.295	4.4527e+10
46	681.02	0.14631	15.49	651.68	96.249	8.3542e+08
47	684.96	0.1207	17.64	654.41	93.442	1.0708e+15
48	688.13	0.1348	18.31	656.7	89.937	5.3903e+13
49	691.05	0.12951	16.23	658.64	85.658	3.8672e+12
50	693.48	0.12683	18.23	660.21	79.02	8.5542e+13
51	695.44	0.11084	19.9	661.36	68.623	1.3427e+13
52	697.03	0.09582	21.68	662.25	58.543	2.7846e+12
53	698.39	0.083904	25.21	662.89	47.664	7.2904e+11
54	699.34	0.056627	37.49	663.37	38.075	2.2584e+11
55	700.28	0.045862	47.28	663.74	30.682	9.2658e+16
56	701.07	0.031145	73.1	664.01	23.741	3.5347e+16
57	701.68	0.020016	105.76	664.19	16.201	4.4342e+16
58	702.03	0.014951	131.47	664.29	9.9721	1.9344e+19
59	702.29	0.0083027	241.42	664.35	5.909	1.8591e+19
60	702.52	0.0058519	326.27	665.11	52.942	1.4325e+29
61	708.5	0.017812	111.41	673.09	99.966	2.4438e+25
62	717.72	0.017432	121.49	681.28	99.972	3.3813e+21
63	726.57	0.01582	140.32	688.19	99.9	2.4974e+21
64	734.02	0.014073	171.37	694.59	99.833	2.0924e+18
65	740.93	0.015204	181.38	700.32	99.678	3.2296e+19
66	747.21	0.012307	191.35	705.41	99.381	1.0008e+17
67	753.1	0.010332	236.36	710.17	99.147	4.2728e+14
68	758.4	0.010062	256.4	714.28	98.348	2.7519e+17
69	763.19	0.0096603	251.45	717.92	97.377	3.6114e+15
70	767.22	0.0066631	396.19	721.27	96.502	3.0936e+18
71	771.28	0.0040654	686.31	724.04	93.74	9.6871e+16
72	774.47	0.0036481	711.49	726.38	90.402	4.6513e+15
73	777.43	0.0020546	1336.3	728.41	86.845	3.061e+14
74	779.96	0.0014875	1726.3	730.29	84.71	2.2113e+16
75	782.55	0.0013938	1806.3	733.1	94.008	6.3385e+18
76	786.75	0.0028546	846.44	738.38	99.487	2.0754e+19
77	793.03	0.0063391	355.23	744.45	99.769	9.9272e+20
78	800.05	0.0081895	276.44	749.55	99.394	4.8532e+18
79	805.42	0.0079714	291.45	754.21	99.047	2.5591e+18
80	810.84	0.005916	376.45	758.16	98.086	5.1359e+19
81	815.29	0.0029808	716.43	761.61	96.822	4.5626e+19
82	819.42	0.0023483	926.9	765.55	98.049	1.1164e+30
83	824.11	0.001204	1639.9	769.3	97.652	1.3113e+28
84	828.44	0.0014801	1351.7	773.61	98.656	8.8161e+25
85	833.67	0.0015747	1121.7	778.61	99.33	2.9557e+23
86	839.41	0.001382	1324.9	783.9	99.494	7.476e+20
87	845.52	0.00074906	2651.6	789.34	99.564	2.2618e+20
88	851.58	0.0026473	731.38	795.29	99.741	2.9299e+17
89	858.58	0.0007701	2416.2	801.71	99.837	3.0348e+15
90	865.43	0.0024921	811.28	807.08	99.533	2.5725e+30
91	871.44	0.0020722	916.34	812.51	99.561	5.6468e+27
92	877.64	0.0016815	1151.4	817.51	99.325	1.9072e+25
93	882.98	0.0010436	1911.3	821.57	98.27	1.3067e+24
94	887.79	0.00062054	3199.9	825.61	98.243	1.1486e+22
95	892.53	0.0012855	1626.3	830.21	98.996	1.3309e+21
96	897.91	0.0018743	1141.5	835.83	99.639	4.2461e+22
97	904.46	0.0032056	676.36	841.9	99.769	8.9286e+21
98	911.25	0.0035644	616.3	848.14	99.805	3.308e+21
99	918.22	0.0037987	556.39	854.7	99.857	2.3601e+18
100	925.39	0.0041095	533.92	860.94	99.805	3.0909e+15
101	932.39	0.004559	501.34	866.88	99.737	1.1331e+16
102	938.93	0.0035438	636.34	871.97	99.384	2.2752e+16
103	944.46	0.0022977	966.39	876.39	98.799	1.3674e+14
104	949.49	0.002709	911.44	880.24	97.866	1.4594e+12
105	953.91	0.0017247	1401.4	883.72	96.931	6.8564e+11
106	957.95	0.0010247	2451.2	886.65	94.626	1.8434e+10
107	961.42	0.0012535	1971.4	889.28	92.85	1.456e+10
108	964.55	0.00084154	3076.2	891.46	88.69	1.2863e+09
109	967.35	0.0025912	986.31	893.34	84.653	5.68e+08
110	969.75	0.00087808	2736.2	895.07	82.365	3.865e+11
111	972.16	0.0016636	1666.4	896.67	79.708	3.9235e+10
112	974.36	0.00062716	4256.3	898.06	75.158	4.8758e+09
113	976.28	0.0015893	1541.3	899.33	72.024	6.8236e+08
114	978.17	0.00029793	8491.2	900.55	70.495	1.677e+10
115	980.02	0.00096049	2611.3	901.8	71.191	2.4168e+09
116	982.05	0.00095689	2526.3	903.12	73.304	3.2277e+08
117	984.08	0.00084816	2946.2	904.42	72.862	1.6198e+08
118	986.01	0.0010839	2181.2	905.68	71.596	2.5891e+08
119	988.03	0.00050875	4611.3	906.98	72.673	2.357e+08
120	990.01	0.0023094	1061.9	908.29	73.146	5.8924e+07
121	992.03	0.0019796	1531.6	909.63	73.709	9.9858e+08
122	994.12	0.003699	671.53	911.01	74.862	6.0177e+08
123	996.19	0.0051218	509.63	912.38	74.601	3.5576e+08
124	998.26	0.0052403	486.5	913.76	74.781	1.3813e+08
125	1000.3	0.003917	606.57	915.02	71.625	3.1245e+07
126	1002.2	0.004322	531.61	916.28	71.602	3.1704e+07
127	1004.2	0.0035335	671.5	917.52	71.112	1.438e+07
128	1006.1	0.0035562	681.55	918.66	68.056	2.495e+06
129	1007.7	0.002755	886.52	919.69	64.287	4.4573e+05
130	1009.4	0.0028934	811.44	920.63	60.817	1.3132e+06
131	1010.9	0.0024369	1014.9	921.5	58.257	2.7443e+05
132	1012.4	0.002116	1136.4	922.27	53.507	2.9883e+05
133	1013.8	0.0016545	1441.3	922.92	48.065	3.5134e+05
134	1014.8	0.0016799	1481.4	923.46	41.734	1.0241e+05
135	1016	0.0011772	2036.3	923.95	38.774	3.6928e+05
136	1017.1	0.0011652	2066.3	924.39	35.701	3.3138e+05
137	1018	0.00078467	2991.6	924.78	31.672	1.1327e+05
