  i         epsilon      Acceptance rate      seconds		         BE total         BE % for i  max BE % increase
 1	-Inf	0.85251	2.3	-1.1063e+05	100	Inf
2	-1.0662e+05	0.86851	2.63	-2262.4	100	Inf
3	-2249.9	0.85666	2.61	140.51	100	1.3194e+112
4	149.29	0.8123	2.87	346.15	100	3.256e+22
5	352.33	0.85959	2.61	364.5	100	6.4863e+18
6	370.21	0.70704	3.05	368.53	98.221	1.8988e+18
7	373.72	0.70308	3.27	369.7	68.83	2.9608e+17
8	374.47	0.63706	3.32	370.11	33.419	9.8615e+16
9	374.61	0.69051	3.01	370.27	15.331	8.0307e+17
10	374.64	0.69337	2.91	370.35	7.2195	2.6642e+50
11	374.65	0.6528	3.05	370.38	3.4944	1.2862e+50
12	374.65	0.4781	3.8	370.4	1.7188	6.3236e+49
13	374.65	0.32918	5.15	370.41	0.85255	1.4929e+56
14	374.65	0.22351	7.56	370.41	0.43924	7.4353e+55
15	374.96	0.32221	6.34	370.97	42.934	7.472e+62
16	383.41	0.19717	9.31	389.09	100	5.0816e+54
17	403.83	0.12137	16.01	410.9	100	8.5192e+44
18	425.89	0.084669	21.26	430.6	100	5.5186e+36
19	446.44	0.071034	29.55	448.13	100	2.0805e+36
20	464.49	0.052374	36.71	463.07	100	6.052e+29
21	479.78	0.05027	41.41	477.06	100	2.6463e+32
22	494.52	0.054423	36.45	490.09	100	2.8902e+26
23	507.99	0.059613	36.62	500.55	99.997	7.2347e+32
24	519.08	0.05306	36.4	511.65	99.998	2.045e+28
25	531.08	0.062175	36.46	522.79	99.999	2.1752e+31
26	542.62	0.058576	36.46	532.85	99.996	7.4191e+27
27	553.41	0.077421	29.78	544.27	99.999	8.4384e+24
28	565.78	0.07933	26.46	555.35	99.998	1.1826e+23
29	577.42	0.094842	23.6	565.14	99.994	1.1121e+25
30	587.73	0.087885	26.35	574.64	99.992	9.5254e+21
31	597.85	0.093413	23.76	583.45	99.985	1.5063e+22
32	607.45	0.095166	24.8	591.75	99.975	5.4332e+19
33	616.32	0.097174	21.45	599.8	99.968	6.0073e+21
34	625.19	0.082201	26.3	607.03	99.928	2.1745e+18
35	632.87	0.10107	22.34	614.15	99.919	1.2717e+16
36	640.86	0.10819	21.31	620.98	99.891	1.1899e+14
37	648.11	0.088396	25.31	626.93	99.741	7.667e+11
38	654.58	0.12371	18.48	632.25	99.51	2.908e+13
39	660.4	0.15422	15.84	636.96	99.103	3.2332e+11
40	665.89	0.13162	16.92	640.84	97.928	3.6644e+14
41	670.1	0.15352	14.62	644.37	97.079	5.3546e+12
42	674.32	0.14157	16.65	647.58	95.968	1.0801e+11
43	678.03	0.14958	15.13	650.39	93.931	3.2794e+09
44	681.46	0.16183	14.26	652.76	90.719	1.0049e+15
45	684.42	0.16304	14.26	654.82	87.272	6.3987e+13
46	686.91	0.17552	12.65	656.49	81.067	6.0602e+12
47	689.06	0.17571	13.84	657.96	76.935	6.9924e+11
48	691.22	0.17639	14.13	659.25	72.513	9.6148e+10
49	692.98	0.16352	14.74	660.27	64.155	1.7241e+10
50	694.48	0.15911	14.96	661.09	55.683	3.8223e+09
51	695.72	0.14791	15.09	661.71	46.61	1.0209e+09
52	696.81	0.11989	18.66	662.19	38.109	3.1607e+08
53	697.68	0.11896	17.57	662.55	29.669	2.2655e+13
54	698.41	0.09286	24.67	662.81	23.168	8.7076e+12
55	699.1	0.08474	24.72	663.02	18.713	3.5408e+12
