0.1, 0.0968532, 0.0962052, 0.0963185, 0.0965913, 0.0968762, 0.097144, 0.0973903, 0.0976156, 0.0978215, 0.0980096, 0.0981815, 0.097067, 0.0962005, 0.0961855, 0.0964427, 0.0967347, 0.0970136, 0.0972709, 0.0975065, 0.0977218, 0.0979185, 0.0980982, 0.0982624, 0.0964733, 0.0961254, 0.096302, 0.0965882, 0.0968759, 0.0971443, 0.0973906, 0.0976159, 0.0978218, 0.0980099, 0.0981817, 0.0970671, 0.0962006, 0.096188, 0.0964455, 0.0967374, 0.097016, 0.0972731, 0.0975085, 0.0977236, 0.0979202, 0.0980998, 0.0982639, 0.0964736, 0.0961254, 0.0963021, 0.0965882, 0.0968759, 0.0971443, 0.0973907, 0.0976159, 0.0978218, 0.0980099, 0.0981817, 0.0970671, 0.0962006, 0.096188, 0.0964455, 0.0967374, 0.097016, 0.0972731, 0.0975085, 0.0977236, 0.0979202, 0.0980998, 0.0982639, 0.0964736, 0.0961254, 0.0963021, 0.0965882, 0.0968759, 0.0971443, 0.0973907, 0.0976159, 0.0978218, 0.0980099, 0.0981817, 0.0970671, 0.0962006, 0.096188, 0.0964455, 0.0967374, 0.097016, 0.0972731, 0.0975085, 0.0977236
0, 0.00314681, 0.00379483, 0.00368154, 0.00340872, 0.00312378, 0.00285595, 0.00260969, 0.00238439, 0.0021785, 0.00199039, 0.00181853, 0.00293304, 0.00379947, 0.00381445, 0.00355732, 0.00326526, 0.0029864, 0.00272912, 0.00249355, 0.00227823, 0.0020815, 0.00190177, 0.00173756, 0.0035267, 0.00387465, 0.00369798, 0.00341183, 0.0031241, 0.00285572, 0.00260937, 0.00238407, 0.0021782, 0.00199011, 0.00181828, 0.00293293, 0.00379945, 0.00381199, 0.00355454, 0.00326261, 0.00298395, 0.00272688, 0.0024915, 0.00227636, 0.00207979, 0.00190021, 0.00173614, 0.00352638, 0.00387456, 0.00369794, 0.0034118, 0.00312408, 0.00285569, 0.00260935, 0.00238405, 0.00217818, 0.0019901, 0.00181826, 0.00293292, 0.00379945, 0.00381199, 0.00355454, 0.00326261, 0.00298395, 0.00272688, 0.0024915, 0.00227636, 0.00207979, 0.00190021, 0.00173614, 0.00352638, 0.00387456, 0.00369794, 0.0034118, 0.00312408, 0.00285569, 0.00260935, 0.00238405, 0.00217818, 0.0019901, 0.00181826, 0.00293292, 0.00379945, 0.00381199, 0.00355454, 0.00326261, 0.00298395, 0.00272688, 0.0024915, 0.00227636
0.7, 0.691878, 0.689645, 0.69301, 0.69499, 0.695874, 0.696324, 0.6966, 0.69682, 0.697028, 0.697235, 0.697438, 0.695284, 0.691812, 0.69229, 0.694116, 0.695269, 0.695912, 0.696307, 0.696596, 0.696846, 0.69708, 0.697303, 0.697515, 0.693006, 0.691557, 0.693253, 0.694785, 0.695641, 0.696135, 0.696463, 0.696726, 0.696965, 0.697193, 0.697411, 0.695243, 0.691751, 0.692281, 0.694129, 0.695281, 0.695921, 0.696314, 0.696601, 0.69685, 0.697083, 0.697306, 0.697517, 0.693006, 0.691556, 0.693253, 0.694785, 0.695641, 0.696135, 0.696463, 0.696726, 0.696965, 0.697193, 0.697411, 0.695243, 0.691751, 0.692281, 0.694129, 0.695281, 0.695921, 0.696314, 0.696601, 0.69685, 0.697083, 0.697306, 0.697517, 0.693006, 0.691556, 0.693253, 0.694785, 0.695641, 0.696135, 0.696463, 0.696726, 0.696965, 0.697193, 0.697411, 0.695243, 0.691751, 0.692281, 0.694129, 0.695281, 0.695921, 0.696314, 0.696601, 0.69685
0, 0.00812197, 0.0103552, 0.00698973, 0.00500977, 0.0041263, 0.00367601, 0.00340005, 0.00318037, 0.00297192, 0.00276527, 0.00256206, 0.00471575, 0.00818827, 0.00771031, 0.00588354, 0.00473138, 0.00408796, 0.00369286, 0.00340388, 0.00315413, 0.00292021, 0.00269711, 0.00248503, 0.0069944, 0.00844253, 0.00674684, 0.00521516, 0.00435865, 0.00386524, 0.00353728, 0.00327422, 0.00303463, 0.00280682, 0.00258948, 0.00475698, 0.00824857, 0.00771919, 0.00587054, 0.00471893, 0.00407864, 0.00368612, 0.00339887, 0.00315022, 0.002917, 0.00269438, 0.00248266, 0.00699434, 0.00844362, 0.00674727, 0.00521519, 0.00435857, 0.00386515, 0.0035372, 0.00327417, 0.00303458, 0.00280679, 0.00258945, 0.00475696, 0.00824856, 0.0077192, 0.00587054, 0.00471893, 0.00407864, 0.00368612, 0.00339887, 0.00315022, 0.002917, 0.00269438, 0.00248266, 0.00699434, 0.00844362, 0.00674727, 0.00521519, 0.00435857, 0.00386515, 0.0035372, 0.00327417, 0.00303458, 0.00280679, 0.00258945, 0.00475696, 0.00824856, 0.0077192, 0.00587054, 0.00471893, 0.00407864, 0.00368612, 0.00339887, 0.00315022
0.68, 0.622634, 0.510956, 0.477541, 0.515579, 0.569397, 0.611559, 0.633758, 0.643077, 0.647796, 0.651255, 0.654276, 0.646113, 0.58302, 0.530161, 0.531087, 0.563573, 0.599277, 0.624018, 0.637106, 0.643989, 0.648527, 0.652158, 0.655287, 0.617071, 0.54926, 0.523068, 0.544659, 0.581939, 0.613307, 0.631754, 0.641059, 0.646451, 0.650432, 0.65378, 0.64569, 0.581824, 0.528771, 0.530333, 0.563393, 0.599396, 0.624196, 0.637238, 0.644076, 0.648587, 0.652203, 0.655323, 0.617092, 0.549254, 0.523048, 0.544642, 0.581931, 0.613304, 0.631755, 0.64106, 0.646452, 0.650433, 0.653781, 0.645691, 0.581824, 0.528771, 0.530333, 0.563393, 0.599396, 0.624196, 0.637238, 0.644076, 0.648587, 0.652203, 0.655323, 0.617092, 0.549254, 0.523048, 0.544642, 0.581931, 0.613304, 0.631755, 0.64106, 0.646452, 0.650433, 0.653781, 0.645691, 0.581824, 0.528771, 0.530333, 0.563393, 0.599396, 0.624196, 0.637238, 0.644076
0, 0.0573658, 0.169044, 0.202459, 0.164421, 0.110603, 0.0684409, 0.0462422, 0.0369226, 0.0322036, 0.0287451, 0.0257237, 0.0338868, 0.09698, 0.149839, 0.148913, 0.116427, 0.0807234, 0.0559819, 0.0428945, 0.0360108, 0.0314733, 0.0278422, 0.0247126, 0.0629285, 0.13074, 0.156932, 0.135341, 0.0980605, 0.0666934, 0.0482462, 0.0389411, 0.0335492, 0.0295681, 0.0262196, 0.0343098, 0.0981759, 0.151229, 0.149667, 0.116607, 0.0806041, 0.0558042, 0.042762, 0.0359237, 0.0314131, 0.0277973, 0.0246775, 0.062908, 0.130746, 0.156952, 0.135358, 0.0980692, 0.0666955, 0.0482455, 0.03894, 0.0335483, 0.0295675, 0.0262192, 0.0343094, 0.0981756, 0.151229, 0.149667, 0.116607, 0.0806042, 0.0558043, 0.042762, 0.0359237, 0.0314131, 0.0277974, 0.0246775, 0.062908, 0.130746, 0.156952, 0.135358, 0.0980692, 0.0666955, 0.0482455, 0.03894, 0.0335483, 0.0295675, 0.0262192, 0.0343094, 0.0981756, 0.151229, 0.149667, 0.116607, 0.0806042, 0.0558043, 0.042762, 0.0359237
0.26, 0.251947, 0.23049, 0.220045, 0.226783, 0.237978, 0.246746, 0.251379, 0.2533, 0.254217, 0.254857, 0.255407, 0.254734, 0.243995, 0.232537, 0.231142, 0.237252, 0.244439, 0.249476, 0.252135, 0.253491, 0.254347, 0.255015, 0.255586, 0.250175, 0.237171, 0.230152, 0.233532, 0.240921, 0.247286, 0.251051, 0.252921, 0.253959, 0.254699, 0.255312, 0.254664, 0.243788, 0.232242, 0.230962, 0.237202, 0.244457, 0.249509, 0.252161, 0.253508, 0.254358, 0.255024, 0.255592, 0.25018, 0.23717, 0.230148, 0.233529, 0.240919, 0.247286, 0.251051, 0.252921, 0.25396, 0.254699, 0.255312, 0.254664, 0.243788, 0.232242, 0.230962, 0.237202, 0.244457, 0.249509, 0.252161, 0.253508, 0.254358, 0.255024, 0.255592, 0.25018, 0.23717, 0.230148, 0.233529, 0.240919, 0.247286, 0.251051, 0.252921, 0.25396, 0.254699, 0.255312, 0.254664, 0.243788, 0.232242, 0.230962, 0.237202, 0.244457, 0.249509, 0.252161, 0.253508
0, 0.00805332, 0.0295103, 0.0399551, 0.0332172, 0.022022, 0.0132541, 0.00862074, 0.00669989, 0.00578261, 0.00514284, 0.00459346, 0.00526617, 0.0160055, 0.0274635, 0.0288578, 0.0227477, 0.0155611, 0.0105242, 0.00786489, 0.00650901, 0.00565293, 0.00498456, 0.00441424, 0.00982459, 0.0228294, 0.0298477, 0.0264675, 0.0190788, 0.0127138, 0.00894904, 0.00707901, 0.00604065, 0.0053008, 0.00468831, 0.00533619, 0.0162123, 0.027758, 0.0290377, 0.0227983, 0.0155433, 0.010491, 0.00783935, 0.00649234, 0.00564158, 0.00497624, 0.00440778, 0.00982038, 0.0228299, 0.0298519, 0.0264712, 0.0190808, 0.0127143, 0.00894896, 0.0070788, 0.00604048, 0.00530068, 0.00468822, 0.00533612, 0.0162122, 0.027758, 0.0290377, 0.0227983, 0.0155433, 0.010491, 0.00783935, 0.00649234, 0.00564158, 0.00497624, 0.00440778, 0.00982038, 0.0228299, 0.0298519, 0.0264712, 0.0190808, 0.0127143, 0.00894896, 0.0070788, 0.00604048, 0.00530068, 0.00468822, 0.00533612, 0.0162122, 0.027758, 0.0290377, 0.0227983, 0.0155433, 0.010491, 0.00783935, 0.00649234
0.40447, 0.404468, 0.404456, 0.404434, 0.404418, 0.404413, 0.404416, 0.404423, 0.404431, 0.404437, 0.404442, 0.404447, 0.40445, 0.404448, 0.404439, 0.404427, 0.404421, 0.404421, 0.404425, 0.404431, 0.404437, 0.404442, 0.404446, 0.404449, 0.404451, 0.404445, 0.404433, 0.404423, 0.40442, 0.404422, 0.404428, 0.404434, 0.404439, 0.404444, 0.404447, 0.404451, 0.404449, 0.404439, 0.404427, 0.404421, 0.404421, 0.404425, 0.404431, 0.404437, 0.404442, 0.404446, 0.404449, 0.404451, 0.404445, 0.404433, 0.404423, 0.40442, 0.404422, 0.404428, 0.404434, 0.404439, 0.404444, 0.404447, 0.404451, 0.404449, 0.404439, 0.404427, 0.404421, 0.404421, 0.404425, 0.404431, 0.404437, 0.404442, 0.404446, 0.404449, 0.404451, 0.404445, 0.404433, 0.404423, 0.40442, 0.404422, 0.404428, 0.404434, 0.404439, 0.404444, 0.404447, 0.404451, 0.404449, 0.404439, 0.404427, 0.404421, 0.404421, 0.404425, 0.404431, 0.404437
0, 1.82973e-06, 1.43707e-05, 3.57417e-05, 5.18829e-05, 5.70422e-05, 5.37692e-05, 4.6723e-05, 3.93426e-05, 3.2959e-05, 2.77258e-05, 2.34687e-05, 2.01047e-05, 2.16387e-05, 3.12327e-05, 4.28513e-05, 4.93206e-05, 4.92212e-05, 4.48386e-05, 3.89804e-05, 3.33211e-05, 2.84083e-05, 2.42758e-05, 2.08199e-05, 1.92778e-05, 2.53809e-05, 3.739e-05, 4.71502e-05, 5.02296e-05, 4.75759e-05, 4.21049e-05, 3.61758e-05, 3.08344e-05, 2.62997e-05, 2.2506e-05, 1.94519e-05, 2.12517e-05, 3.11365e-05, 4.29489e-05, 4.94687e-05, 4.93388e-05, 4.49062e-05, 3.901e-05, 3.33287e-05, 2.84045e-05, 2.42664e-05, 2.08079e-05, 1.92654e-05, 2.53705e-05, 3.73842e-05, 4.71488e-05, 5.02305e-05, 4.75774e-05, 4.21062e-05, 3.61766e-05, 3.08349e-05, 2.62999e-05, 2.25061e-05, 1.94519e-05, 2.12517e-05, 3.11364e-05, 4.29488e-05, 4.94687e-05, 4.93388e-05, 4.49062e-05, 3.901e-05, 3.33287e-05, 2.84045e-05, 2.42664e-05, 2.08079e-05, 1.92654e-05, 2.53705e-05, 3.73842e-05, 4.71488e-05, 5.02305e-05, 4.75774e-05, 4.21062e-05, 3.61766e-05, 3.08349e-05, 2.62999e-05, 2.25061e-05, 1.94519e-05, 2.12517e-05, 3.11364e-05, 4.29488e-05, 4.94687e-05, 4.93388e-05, 4.49062e-05, 3.901e-05, 3.33287e-05
