0.1, 0.0993939, 0.0972874, 0.0974927, 0.098558, 0.09925, 0.0996211, 0.0998103, 0.0999052, 0.0999527, 0.0999764, 0.0999882, 0.0999941, 0.0983137, 0.0964464, 0.0953329, 0.0947432, 0.0944423, 0.0942908, 0.0942148, 0.0941769, 0.094158, 0.0941485, 0.0941438, 0.0941414, 0.0941402, 0.0941397, 0.0941394, 0.095746, 0.097662, 0.0988012, 0.0993975, 0.099699, 0.0998498, 0.0999251, 0.0999626, 0.0999813, 0.0999907, 0.0999954, 0.0999977, 0.0999988, 0.0999994, 0.0999997, 0.0999999, 0.0999999, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1
0, 0.000606063, 0.00271259, 0.00250733, 0.00144198, 0.000750015, 0.00037891, 0.000189741, 9.47654e-05, 4.72962e-05, 2.36011e-05, 1.17769e-05, 5.87677e-06, 0.00168633, 0.00355356, 0.00466709, 0.00525677, 0.00555771, 0.00570925, 0.00578516, 0.0058231, 0.00584205, 0.0058515, 0.00585622, 0.00585858, 0.00585975, 0.00586034, 0.00586063, 0.00425401, 0.002338, 0.0011988, 0.000602453, 0.000301048, 0.000150225, 7.49463e-05, 3.73922e-05, 1.86572e-05, 9.30971e-06, 4.64559e-06, 2.31822e-06, 1.15683e-06, 5.77286e-07, 2.88079e-07, 1.43758e-07, 7.17389e-08, 3.57995e-08, 1.78648e-08, 8.91499e-09, 4.44884e-09, 2.22008e-09, 1.10729e-09, 5.5216e-10, 2.74013e-10
0.7, 0.692467, 0.633258, 0.66763, 0.686331, 0.690468, 0.691987, 0.69381, 0.69593, 0.697652, 0.698746, 0.699357, 0.699676, 0.680263, 0.680764, 0.689668, 0.692839, 0.693596, 0.693593, 0.693409, 0.693263, 0.693201, 0.693199, 0.693216, 0.69323, 0.693237, 0.693238, 0.693236, 0.692943, 0.692002, 0.69113, 0.691101, 0.692332, 0.694454, 0.696564, 0.698086, 0.698996, 0.699489, 0.699743, 0.699871, 0.699936, 0.699968, 0.699984, 0.699992, 0.699996, 0.699998, 0.699999, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7
0, 0.00753251, 0.0667423, 0.0323697, 0.0136692, 0.00953204, 0.00801297, 0.00618994, 0.00406991, 0.00234843, 0.00125352, 0.000643356, 0.000324467, 0.0197368, 0.0192362, 0.0103317, 0.00716067, 0.00640371, 0.00640687, 0.00659051, 0.00673741, 0.00679851, 0.00680116, 0.00678413, 0.00676963, 0.0067632, 0.00676249, 0.00676388, 0.00705714, 0.00799772, 0.00887004, 0.00889858, 0.00766768, 0.00554575, 0.00343587, 0.00191376, 0.00100366, 0.000511074, 0.000256928, 0.000128522, 6.41794e-05, 3.20322e-05, 1.59852e-05, 7.97693e-06, 3.98065e-06, 1.98643e-06, 9.91276e-07, 4.94671e-07, 2.46855e-07, 1.23187e-07, 6.14405e-08, 3.0638e-08, 1.52043e-08
0.68, 0.668293, 0.01038, 0.00804164, 0.0195314, 0.0318313, 0.0410921, 0.0525946, 0.0738574, 0.110019, 0.162166, 0.227487, 0.301729, 0.191155, 0.0171193, 0.0265096, 0.0425477, 0.0555627, 0.0624884, 0.0642944, 0.0635684, 0.0624257, 0.0617513, 0.0615705, 0.0616353, 0.0617444, 0.0618128, 0.0618345, 0.0609719, 0.0551037, 0.0467003, 0.0422286, 0.045116, 0.0577102, 0.0834816, 0.12521, 0.182298, 0.251124, 0.327513, 0.408291, 0.491464, 0.57589, 0.660871, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68
0, 0.0117071, 0.66962, 0.671958, 0.660469, 0.648169, 0.638908, 0.627405, 0.606143, 0.569981, 0.517834, 0.452513, 0.378271, 0.488845, 0.662881, 0.65349, 0.637452, 0.624437, 0.617512, 0.615706, 0.616432, 0.617574, 0.618249, 0.61843, 0.618365, 0.618256, 0.618187, 0.618165, 0.619028, 0.624896, 0.6333, 0.637771, 0.634884, 0.62229, 0.596518, 0.55479, 0.497702, 0.428876, 0.352487, 0.271709, 0.188536, 0.10411, 0.0191291, 2.7899e-07, 1.39023e-07, 6.93264e-08, 3.45832e-08, 1.72548e-08, 8.60988e-09, 4.29635e-09, 2.1428e-09, 1.06852e-09, 5.30251e-10
0.26, 0.25967, 0.166965, 0.0822337, 0.0607105, 0.0577345, 0.0599927, 0.0638157, 0.0702042, 0.0813021, 0.0983065, 0.120523, 0.145791, 0.152117, 0.0911228, 0.0655915, 0.0620941, 0.0655197, 0.0695195, 0.0719072, 0.0726758, 0.0725801, 0.072279, 0.0720746, 0.0720069, 0.0720171, 0.0720471, 0.0720683, 0.071996, 0.0708599, 0.068082, 0.0652112, 0.0642122, 0.0664875, 0.0733854, 0.0861725, 0.105059, 0.128594, 0.154357, 0.180146, 0.204603, 0.227167, 0.247754, 0.25883, 0.259902, 0.259992, 0.259999, 0.26, 0.26, 0.26, 0.26, 0.26, 0.26
0, 0.000329921, 0.0930351, 0.177766, 0.199289, 0.202266, 0.200007, 0.196184, 0.189796, 0.178698, 0.161693, 0.139477, 0.114209, 0.107883, 0.168877, 0.194409, 0.197906, 0.19448, 0.19048, 0.188093, 0.187324, 0.18742, 0.187721, 0.187925, 0.187993, 0.187983, 0.187953, 0.187932, 0.188004, 0.18914, 0.191918, 0.194789, 0.195788, 0.193513, 0.186615, 0.173828, 0.154941, 0.131406, 0.105643, 0.0798539, 0.0553971, 0.032833, 0.0122462, 0.00117013, 9.79851e-05, 8.19962e-06, 6.93124e-07, 6.21776e-08, 7.53681e-09, 1.70252e-09, 6.4309e-10, 3.09752e-10, 1.52285e-10
1.2873, 1.2873, 1.2873, 1.2873, 1.2873, 1.2873, 1.2873, 1.2873, 1.2873, 1.2873, 1.2873, 1.2873, 1.2873, 1.2873, 1.2873, 1.28729, 1.28729, 1.28729, 1.28729, 1.28729, 1.28729, 1.28729, 1.28729, 1.28729, 1.28729, 1.28729, 1.28729, 1.28729, 1.28729, 1.2873, 1.2873, 1.2873, 1.2873, 1.2873, 1.2873, 1.2873, 1.2873, 1.2873, 1.2873, 1.2873, 1.2873, 1.2873, 1.2873, 1.2873, 1.2873, 1.2873, 1.2873, 1.2873, 1.2873, 1.2873, 1.2873, 1.2873, 1.2873
0, 5.34629e-10, 1.1125e-06, 3.42122e-06, 3.30421e-06, 2.44961e-06, 1.65933e-06, 1.08853e-06, 7.02537e-07, 4.44439e-07, 2.72772e-07, 1.60861e-07, 9.05807e-08, 1.90267e-06, 4.46319e-06, 6.76687e-06, 7.85554e-06, 8.17411e-06, 8.17585e-06, 8.11132e-06, 8.07363e-06, 8.07118e-06, 8.08498e-06, 8.09881e-06, 8.10663e-06, 8.10914e-06, 8.10899e-06, 8.10822e-06, 6.69375e-06, 4.67282e-06, 3.15373e-06, 2.11538e-06, 1.41015e-06, 9.28858e-07, 6.00546e-07, 3.77964e-07, 2.29456e-07, 1.33387e-07, 7.38998e-08, 3.88317e-08, 1.91365e-08, 8.58123e-09, 3.20102e-09, 7.96386e-10, 1.58419e-10, 2.9835e-11, 5.53338e-12, 1.02185e-12, 1.89068e-13, 3.49683e-14, 6.00814e-15, 9.91633e-16, -6.86427e-17
