0.1, 0.083278, 0.0646188, 0.0591956, 0.0744255, 0.0866484, 0.0933347, 0.0966746, 0.0983151, 0.0991226, 0.0995221, 0.0997205, 0.0998193, 0.0998686, 0.0998932, 0.0999055, 0.0999118, 0.099915, 0.0999166, 0.0999175, 0.099918, 0.0999184, 0.0999186, 0.0999188, 0.099919, 0.0999191, 0.0999193, 0.0999194, 0.0999196, 0.0999197, 0.0999199, 0.09992, 0.0999202, 0.0999203, 0.0999204, 0.0999206, 0.0999207, 0.0999209, 0.099921, 0.0999212, 0.0999213, 0.0999215, 0.0999216, 0.0999217, 0.0999219, 0.099922, 0.0999222, 0.0999223, 0.0999224, 0.0999226, 0.0999227, 0.0999229, 0.099923, 0.0999231, 0.0999233, 0.0999234, 0.0999236, 0.0999237, 0.0999238, 0.099924, 0.0999241, 0.0999242, 0.0999244, 0.0999245, 0.0999247, 0.0999248, 0.0999249, 0.0999251, 0.0999252, 0.0999253, 0.0999255, 0.0999256
0, 0.016722, 0.0353812, 0.0408044, 0.0255745, 0.0133516, 0.00666534, 0.00332538, 0.00168492, 0.000877382, 0.000477881, 0.000279485, 0.000180708, 0.000131436, 0.000106807, 9.44564e-05, 8.8226e-05, 8.50466e-05, 8.33881e-05, 8.24877e-05, 8.19653e-05, 8.16312e-05, 8.13911e-05, 8.11979e-05, 8.10281e-05, 8.08701e-05, 8.07181e-05, 8.05692e-05, 8.0422e-05, 8.02758e-05, 8.01302e-05, 7.9985e-05, 7.98401e-05, 7.96956e-05, 7.95514e-05, 7.94074e-05, 7.92637e-05, 7.91202e-05, 7.8977e-05, 7.88341e-05, 7.86915e-05, 7.85491e-05, 7.8407e-05, 7.82651e-05, 7.81235e-05, 7.79821e-05, 7.78411e-05, 7.77002e-05, 7.75597e-05, 7.74193e-05, 7.72793e-05, 7.71395e-05, 7.69999e-05, 7.68607e-05, 7.67216e-05, 7.65828e-05, 7.64443e-05, 7.63061e-05, 7.6168e-05, 7.60303e-05, 7.58928e-05, 7.57555e-05, 7.56185e-05, 7.54817e-05, 7.53452e-05, 7.5209e-05, 7.5073e-05, 7.49372e-05, 7.48017e-05, 7.46665e-05, 7.45315e-05, 7.43967e-05
0.7, 0.525088, 0.666629, 0.692685, 0.695837, 0.695663, 0.694853, 0.694084, 0.693832, 0.694233, 0.695037, 0.695909, 0.696626, 0.697105, 0.697363, 0.697464, 0.69747, 0.697432, 0.697378, 0.697324, 0.697276, 0.697235, 0.697203, 0.697176, 0.697155, 0.697138, 0.697125, 0.697114, 0.697105, 0.697098, 0.697092, 0.697088, 0.697085, 0.697082, 0.69708, 0.697079, 0.697078, 0.697078, 0.697078, 0.697078, 0.697079, 0.69708, 0.697081, 0.697082, 0.697084, 0.697085, 0.697087, 0.697089, 0.697091, 0.697094, 0.697096, 0.697098, 0.697101, 0.697103, 0.697106, 0.697109, 0.697111, 0.697114, 0.697117, 0.69712, 0.697123, 0.697126, 0.697129, 0.697132, 0.697135, 0.697138, 0.697141, 0.697144, 0.697147, 0.697151, 0.697154, 0.697157
0, 0.174912, 0.0333708, 0.00731478, 0.00416287, 0.00433738, 0.0051471, 0.00591637, 0.00616808, 0.00576715, 0.00496255, 0.00409076, 0.00337438, 0.0028955, 0.0026367, 0.00253623, 0.00252952, 0.00256805, 0.0026221, 0.00267637, 0.00272447, 0.00276471, 0.00279745, 0.00282377, 0.00284486, 0.00286175, 0.00287531, 0.00288621, 0.00289497, 0.00290199, 0.00290758, 0.002912, 0.00291544, 0.00291804, 0.00291995, 0.00292126, 0.00292205, 0.00292239, 0.00292235, 0.00292197, 0.0029213, 0.00292037, 0.0029192, 0.00291783, 0.00291628, 0.00291457, 0.00291271, 0.00291073, 0.00290862, 0.00290642, 0.00290411, 0.00290172, 0.00289925, 0.0028967, 0.00289409, 0.00289142, 0.00288869, 0.00288591, 0.00288308, 0.00288021, 0.00287729, 0.00287433, 0.00287133, 0.0028683, 0.00286523, 0.00286213, 0.002859, 0.00285583, 0.00285264, 0.00284942, 0.00284617, 0.00284289
0.68, 0.00153226, 0.00737248, 0.029483, 0.0632801, 0.0887602, 0.097486, 0.0921108, 0.0827602, 0.0790711, 0.0843977, 0.0982593, 0.119193, 0.145135, 0.173529, 0.201929, 0.228571, 0.252537, 0.273581, 0.291856, 0.307696, 0.321474, 0.333538, 0.344183, 0.353653, 0.362145, 0.369816, 0.376795, 0.383185, 0.389071, 0.394524, 0.399601, 0.404353, 0.40882, 0.413039, 0.417041, 0.420851, 0.424493, 0.427987, 0.43135, 0.434599, 0.437745, 0.440803, 0.443781, 0.446691, 0.44954, 0.452336, 0.455086, 0.457796, 0.460471, 0.463117, 0.465739, 0.468339, 0.470923, 0.473494, 0.476054, 0.478606, 0.481154, 0.483699, 0.486245, 0.488792, 0.491343, 0.4939, 0.496465, 0.499038, 0.501622, 0.504218, 0.506828, 0.509452, 0.512091, 0.514748, 0.517422
0, 0.678468, 0.672628, 0.650517, 0.61672, 0.59124, 0.582514, 0.587889, 0.59724, 0.600929, 0.595602, 0.581741, 0.560807, 0.534865, 0.506471, 0.478071, 0.451429, 0.427463, 0.406419, 0.388144, 0.372304, 0.358526, 0.346462, 0.335817, 0.326347, 0.317855, 0.310184, 0.303205, 0.296815, 0.290929, 0.285476, 0.280399, 0.275647, 0.27118, 0.266961, 0.262959, 0.259149, 0.255507, 0.252013, 0.24865, 0.245401, 0.242255, 0.239197, 0.236219, 0.233309, 0.23046, 0.227664, 0.224914, 0.222204, 0.219529, 0.216883, 0.214261, 0.211661, 0.209077, 0.206506, 0.203946, 0.201394, 0.198846, 0.196301, 0.193755, 0.191208, 0.188657, 0.1861, 0.183535, 0.180962, 0.178378, 0.175782, 0.173172, 0.170548, 0.167909, 0.165252, 0.162578
0.26, 0.154061, 0.0783781, 0.0608597, 0.064747, 0.0752403, 0.0832069, 0.0854859, 0.0835533, 0.0810341, 0.0807795, 0.0838692, 0.0902321, 0.0991928, 0.109706, 0.120625, 0.13102, 0.140338, 0.148388, 0.155215, 0.160974, 0.165848, 0.170005, 0.173588, 0.176707, 0.179451, 0.181888, 0.184072, 0.186045, 0.18784, 0.189484, 0.190999, 0.192403, 0.193712, 0.194938, 0.196092, 0.197182, 0.198217, 0.199204, 0.200148, 0.201055, 0.201928, 0.202771, 0.203589, 0.204384, 0.205159, 0.205916, 0.206657, 0.207384, 0.208099, 0.208803, 0.209498, 0.210185, 0.210865, 0.211539, 0.212208, 0.212872, 0.213533, 0.214192, 0.214848, 0.215502, 0.216155, 0.216808, 0.21746, 0.218113, 0.218766, 0.21942, 0.220076, 0.220733, 0.221392, 0.222053, 0.222716
0, 0.105939, 0.181622, 0.19914, 0.195253, 0.18476, 0.176793, 0.174514, 0.176447, 0.178966, 0.17922, 0.176131, 0.169768, 0.160807, 0.150294, 0.139375, 0.12898, 0.119662, 0.111612, 0.104785, 0.0990262, 0.0941522, 0.0899946, 0.0864124, 0.0832931, 0.0805489, 0.0781115, 0.0759276, 0.073955, 0.0721603, 0.0705164, 0.0690013, 0.0675969, 0.0662881, 0.0650622, 0.0639085, 0.0628179, 0.0617826, 0.0607958, 0.0598518, 0.0589455, 0.0580724, 0.0572286, 0.0564107, 0.0556158, 0.0548411, 0.0540843, 0.0533432, 0.0526161, 0.0519011, 0.0511968, 0.0505018, 0.0498149, 0.049135, 0.0484611, 0.0477922, 0.0471277, 0.0464667, 0.0458085, 0.0451525, 0.0444981, 0.0438449, 0.0431923, 0.0425399, 0.0418872, 0.041234, 0.0405798, 0.0399243, 0.0392672, 0.0386082, 0.0379471, 0.0372836
1.2873, 1.2873, 1.28728, 1.28727, 1.28728, 1.28729, 1.28729, 1.28729, 1.2873, 1.2873, 1.2873, 1.2873, 1.2873, 1.2873, 1.2873, 1.2873, 1.2873, 1.2873, 1.2873, 1.2873, 1.2873, 1.2873, 1.2873, 1.2873, 1.2873, 1.2873, 1.2873, 1.2873, 1.2873, 1.2873, 1.2873, 1.2873, 1.2873, 1.2873, 1.2873, 1.2873, 1.2873, 1.2873, 1.2873, 1.2873, 1.2873, 1.2873, 1.2873, 1.2873, 1.2873, 1.2873, 1.2873, 1.2873, 1.2873, 1.2873, 1.2873, 1.2873, 1.2873, 1.2873, 1.2873, 1.2873, 1.2873, 1.2873, 1.2873, 1.2873, 1.2873, 1.2873, 1.2873, 1.2873, 1.2873, 1.2873, 1.2873, 1.2873, 1.2873, 1.2873, 1.2873, 1.2873
0, 4.26094e-06, 1.90238e-05, 2.57996e-05, 2.06252e-05, 1.41729e-05, 9.45494e-06, 6.47345e-06, 4.65531e-06, 3.5124e-06, 2.75057e-06, 2.21712e-06, 1.83104e-06, 1.54387e-06, 1.32483e-06, 1.15461e-06, 1.02111e-06, 9.16113e-07, 8.33432e-07, 7.68049e-07, 7.15888e-07, 6.7373e-07, 6.39116e-07, 6.10218e-07, 5.85692e-07, 5.64558e-07, 5.46096e-07, 5.29771e-07, 5.15183e-07, 5.02024e-07, 4.90057e-07, 4.79092e-07, 4.6898e-07, 4.59597e-07, 4.50841e-07, 4.4263e-07, 4.34892e-07, 4.27567e-07, 4.20604e-07, 4.13958e-07, 4.07592e-07, 4.01472e-07, 3.9557e-07, 3.89859e-07, 3.84318e-07, 3.78926e-07, 3.73667e-07, 3.68524e-07, 3.63484e-07, 3.58535e-07, 3.53665e-07, 3.48865e-07, 3.44125e-07, 3.39437e-07, 3.34795e-07, 3.30191e-07, 3.2562e-07, 3.21076e-07, 3.16554e-07, 3.1205e-07, 3.07559e-07, 3.03078e-07, 2.98604e-07, 2.94132e-07, 2.89661e-07, 2.85187e-07, 2.80708e-07, 2.76222e-07, 2.71726e-07, 2.67218e-07, 2.62696e-07, 2.58159e-07
