 i         epsilon      Acceptance rate      seconds		         BE total         BE % for i  max BE % increase
1	-Inf	1	1.38	-97171	100	Inf
2	-96894	0.8807	1.67	-2260.4	100	Inf
3	-2213.7	0.89643	1.56	126.53	100	1.2354e+121
4	135.34	0.87609	1.59	346.92	100	1.1941e+25
5	353.84	0.87609	1.58	365.51	100	5.0262e+16
6	371.22	0.81361	1.68	368.94	96.761	6.5855e+38
7	373.93	0.78193	1.94	369.91	62.301	1.242e+38
8	374.51	0.74151	1.85	370.26	29.254	4.3953e+37
9	374.62	0.73178	1.81	370.41	13.449	1.9031e+37
10	374.64	0.75375	1.76	370.47	6.3789	8.9128e+36
11	374.65	0.76994	1.78	370.5	3.0992	7.7321e+38
12	374.65	0.5892	2.1	370.52	1.5274	3.8089e+38
13	374.65	0.39559	3.12	370.53	0.75833	1.891e+38
14	374.65	0.28123	4.05	370.53	0.51289	1.1327e+58
15	375.87	0.28123	4.51	372.53	86.41	7.7009e+56
16	385.72	0.18071	6.9	388.65	100	3.8474e+49
17	402.87	0.12289	9.98	410.57	100	1.6337e+42
18	425.74	0.09693	13.53	429.86	100	6.7855e+39
19	445.59	0.078795	17.11	448.48	100	1.2303e+33
20	464.73	0.065322	20.09	463.05	100	6.2029e+26
21	479.8	0.064808	20.26	476.77	100	7.7224e+34
22	494.26	0.06113	20.96	488.43	99.999	2.4156e+33
23	506.49	0.055952	24.24	500.26	99.999	8.8751e+27
24	518.86	0.051945	25.48	510.85	99.997	3.9486e+28
25	530.16	0.052434	25.75	521.75	99.998	2.567e+31
26	541.62	0.065492	22.42	533.38	99.999	1.5043e+27
27	554.14	0.065871	20.95	545.1	99.999	3.7914e+25
28	566.42	0.070259	20.82	555.83	99.998	1.0309e+27
29	577.9	0.067401	20.87	567.22	99.999	7.2366e+22
30	590.02	0.077148	20.65	576.83	99.993	7.906e+22
31	600.07	0.089643	15.74	585.75	99.987	9.9925e+22
32	609.73	0.071439	20.56	594.51	99.984	6.9994e+20
33	618.9	0.073585	20.22	603.18	99.983	1.1563e+20
34	628.36	0.10651	13.5	610.94	99.958	1.1122e+19
35	636.88	0.13575	11.64	618.42	99.944	1.4994e+18
36	644.86	0.13593	10.78	626.68	99.974	1.9222e+17
37	653.82	0.12537	11.32	633.51	99.892	2.4856e+15
38	661.34	0.13856	10.4	639.51	99.753	1.0917e+16
39	667.84	0.14425	10.82	644.76	99.473	2.8784e+13
40	673.74	0.16272	10.09	649.34	98.973	1.3068e+15
41	678.81	0.16634	9.84	653.27	98.041	1.2806e+13
42	683.32	0.16491	9.4	656.62	96.502	2.2411e+11
43	687.24	0.13245	11.34	659.37	93.55	2.4872e+12
44	690.31	0.13738	10.81	661.68	90.152	1.2253e+11
45	693.25	0.14636	10.48	663.65	86.03	8.5629e+09
46	695.61	0.11477	13.49	665.01	74.344	5.8478e+15
47	697.34	0.088271	16.01	665.92	59.704	1.1788e+15
48	698.5	0.071807	20.93	666.51	44.511	3.2722e+14
