0.1, 0.0970235, 0.0968457, 0.0937801, 0.0884791, 0.0812274, 0.0722187, 0.0619018, 0.050767, 0.0392196, 0.0275496, 0.0159538, 0.00462669, 0.000170141, 0.000170538, 0.000170927, 0.000171307, 0.000171679, 0.000172043, 0.000172399, 0.000172747, 0.000173087, 0.00017342, 0.000173746, 0.000174064, 0.000174375, 0.000174679, 0.000174976, 0.000169271, 0.000165358, 0.000163014, 0.000161589, 0.000160715, 0.000160175, 0.000159842, 0.000159635, 0.000159506, 0.000159426, 0.000159377, 0.000159346, 0.000159327, 0.000159315, 0.000159307, 0.000159303, 0.0001593, 0.000159298, 0.000159297, 0.000159296, 0.000159296, 0.000159295, 0.000159295, 0.000159295, 0.000159295, 0.000159295, 0.000159295, 0.000159295, 0.000159295, 0.000159295, 0.000159872, 0.000160476, 0.000160576, 0.00016009, 0.000159789, 0.000159602, 0.000159486, 0.000159414, 0.000159369, 0.000159341, 0.000159324, 0.000159313, 0.000159306, 0.000159302, 0.000159299, 0.000159298, 0.000159297, 0.000159296, 0.000159296, 0.000159295, 0.000159295, 0.000159295, 0.000159295, 0.000159295, 0.000159295, 0.000159295, 0.000159295, 0.000159295, 0.000159295, 0.000159295, 0.000159295, 0.000159295, 0.000159295
0, 0.0029765, 0.00315425, 0.00621994, 0.0115209, 0.0187726, 0.0277813, 0.0380982, 0.049233, 0.0607804, 0.0724504, 0.0840462, 0.0953733, 0.0998299, 0.0998295, 0.0998291, 0.0998287, 0.0998283, 0.099828, 0.0998276, 0.0998273, 0.0998269, 0.0998266, 0.0998263, 0.0998259, 0.0998256, 0.0998253, 0.099825, 0.0998307, 0.0998346, 0.099837, 0.0998384, 0.0998393, 0.0998398, 0.0998402, 0.0998404, 0.0998405, 0.0998406, 0.0998406, 0.0998407, 0.0998407, 0.0998407, 0.0998407, 0.0998407, 0.0998407, 0.0998407, 0.0998407, 0.0998407, 0.0998407, 0.0998407, 0.0998407, 0.0998407, 0.0998407, 0.0998407, 0.0998407, 0.0998407, 0.0998407, 0.0998407, 0.0998401, 0.0998395, 0.0998394, 0.0998399, 0.0998402, 0.0998404, 0.0998405, 0.0998406, 0.0998406, 0.0998407, 0.0998407, 0.0998407, 0.0998407, 0.0998407, 0.0998407, 0.0998407, 0.0998407, 0.0998407, 0.0998407, 0.0998407, 0.0998407, 0.0998407, 0.0998407, 0.0998407, 0.0998407, 0.0998407, 0.0998407, 0.0998407, 0.0998407, 0.0998407, 0.0998407, 0.0998407, 0.0998407
0.7, 0.669714, 0.650129, 0.649706, 0.649547, 0.649414, 0.649281, 0.649146, 0.649006, 0.648864, 0.648721, 0.648576, 0.648432, 0.648292, 0.648166, 0.648052, 0.647949, 0.647854, 0.647767, 0.647686, 0.647611, 0.64754, 0.647474, 0.647412, 0.647353, 0.647297, 0.647244, 0.647194, 0.647145, 0.647099, 0.647054, 0.647011, 0.64697, 0.64693, 0.646891, 0.646853, 0.646817, 0.646781, 0.646746, 0.646712, 0.646679, 0.646647, 0.646615, 0.646583, 0.646552, 0.646521, 0.646491, 0.646461, 0.646431, 0.646402, 0.646373, 0.646343, 0.646314, 0.646286, 0.646257, 0.646228, 0.646199, 0.646171, 0.646142, 0.646114, 0.646085, 0.646057, 0.646028, 0.646, 0.645971, 0.645943, 0.645915, 0.645886, 0.645858, 0.64583, 0.645801, 0.645773, 0.645744, 0.645716, 0.645688, 0.645659, 0.645631, 0.645603, 0.645574, 0.645546, 0.645518, 0.645489, 0.645461, 0.645433, 0.645404, 0.645376, 0.645348, 0.645319, 0.645291, 0.645263, 0.645234
0, 0.0302858, 0.0498713, 0.0502938, 0.0504525, 0.0505865, 0.0507188, 0.0508543, 0.0509936, 0.0511357, 0.0512794, 0.0514237, 0.0515676, 0.0517077, 0.0518339, 0.0519477, 0.0520511, 0.0521458, 0.0522331, 0.0523139, 0.0523892, 0.0524595, 0.0525256, 0.0525879, 0.0526468, 0.0527026, 0.0527558, 0.0528064, 0.0528549, 0.0529013, 0.0529459, 0.0529888, 0.0530303, 0.0530703, 0.0531091, 0.0531467, 0.0531832, 0.0532188, 0.0532536, 0.0532875, 0.0533208, 0.0533534, 0.0533854, 0.0534169, 0.0534479, 0.0534786, 0.0535089, 0.0535389, 0.0535686, 0.0535981, 0.0536274, 0.0536566, 0.0536856, 0.0537145, 0.0537433, 0.053772, 0.0538006, 0.0538292, 0.0538578, 0.0538863, 0.0539148, 0.0539433, 0.0539717, 0.0540001, 0.0540285, 0.0540569, 0.0540853, 0.0541137, 0.0541421, 0.0541704, 0.0541988, 0.0542272, 0.0542555, 0.0542839, 0.0543122, 0.0543406, 0.0543689, 0.0543973, 0.0544256, 0.0544539, 0.0544823, 0.0545106, 0.0545389, 0.0545673, 0.0545956, 0.0546239, 0.0546523, 0.0546806, 0.0547089, 0.0547372, 0.0547655
0.68, 0.593525, 0.319369, 0.249474, 0.236394, 0.233288, 0.231864, 0.2307, 0.229553, 0.228389, 0.22721, 0.226025, 0.22484, 0.22367, 0.222581, 0.221597, 0.220707, 0.219897, 0.219155, 0.21847, 0.217835, 0.217244, 0.21669, 0.21617, 0.21568, 0.215217, 0.214777, 0.214358, 0.213959, 0.213577, 0.213211, 0.212859, 0.212521, 0.212194, 0.211878, 0.211572, 0.211275, 0.210987, 0.210705, 0.210431, 0.210163, 0.2099, 0.209643, 0.20939, 0.209141, 0.208895, 0.208653, 0.208413, 0.208176, 0.207941, 0.207707, 0.207476, 0.207245, 0.207016, 0.206787, 0.20656, 0.206333, 0.206107, 0.205881, 0.205656, 0.205431, 0.205206, 0.204982, 0.204758, 0.204534, 0.20431, 0.204087, 0.203864, 0.203641, 0.203418, 0.203195, 0.202972, 0.20275, 0.202528, 0.202306, 0.202084, 0.201862, 0.20164, 0.201419, 0.201197, 0.200976, 0.200755, 0.200534, 0.200313, 0.200092, 0.199872, 0.199651, 0.199431, 0.199211, 0.198991, 0.198771
0, 0.0864754, 0.360631, 0.430526, 0.443606, 0.446712, 0.448136, 0.4493, 0.450447, 0.451611, 0.45279, 0.453975, 0.45516, 0.45633, 0.457419, 0.458403, 0.459293, 0.460103, 0.460845, 0.46153, 0.462165, 0.462756, 0.46331, 0.46383, 0.46432, 0.464783, 0.465223, 0.465642, 0.466041, 0.466423, 0.466789, 0.467141, 0.467479, 0.467806, 0.468122, 0.468428, 0.468725, 0.469013, 0.469295, 0.469569, 0.469837, 0.4701, 0.470357, 0.47061, 0.470859, 0.471105, 0.471347, 0.471587, 0.471824, 0.472059, 0.472293, 0.472524, 0.472755, 0.472984, 0.473213, 0.47344, 0.473667, 0.473893, 0.474119, 0.474344, 0.474569, 0.474794, 0.475018, 0.475242, 0.475466, 0.47569, 0.475913, 0.476136, 0.476359, 0.476582, 0.476805, 0.477028, 0.47725, 0.477472, 0.477694, 0.477916, 0.478138, 0.47836, 0.478581, 0.478803, 0.479024, 0.479245, 0.479466, 0.479687, 0.479908, 0.480128, 0.480349, 0.480569, 0.480789, 0.481009, 0.481229
0.26, 0.258329, 0.21409, 0.175639, 0.169183, 0.167737, 0.167104, 0.166597, 0.166102, 0.165602, 0.165098, 0.164593, 0.164091, 0.163598, 0.163139, 0.162726, 0.162355, 0.162018, 0.16171, 0.161427, 0.161165, 0.160922, 0.160696, 0.160483, 0.160283, 0.160095, 0.159916, 0.159746, 0.159585, 0.159431, 0.159283, 0.159142, 0.159006, 0.158874, 0.158748, 0.158626, 0.158507, 0.158392, 0.15828, 0.158171, 0.158064, 0.15796, 0.157858, 0.157757, 0.157659, 0.157562, 0.157466, 0.157372, 0.157278, 0.157186, 0.157094, 0.157003, 0.156913, 0.156823, 0.156733, 0.156644, 0.156556, 0.156468, 0.156379, 0.156292, 0.156204, 0.156117, 0.15603, 0.155943, 0.155856, 0.15577, 0.155683, 0.155597, 0.155511, 0.155425, 0.155339, 0.155253, 0.155168, 0.155082, 0.154997, 0.154912, 0.154827, 0.154742, 0.154657, 0.154573, 0.154488, 0.154404, 0.15432, 0.154236, 0.154152, 0.154068, 0.153984, 0.153901, 0.153818, 0.153734, 0.153651
0, 0.00167149, 0.0459104, 0.0843609, 0.0908166, 0.0922626, 0.0928964, 0.0934032, 0.0938981, 0.094398, 0.0949021, 0.0954067, 0.0959085, 0.0964022, 0.0968611, 0.0972738, 0.0976454, 0.0979825, 0.0982903, 0.0985732, 0.0988347, 0.0990777, 0.0993044, 0.0995169, 0.0997168, 0.0999054, 0.100084, 0.100254, 0.100415, 0.100569, 0.100717, 0.100858, 0.100994, 0.101126, 0.101252, 0.101374, 0.101493, 0.101608, 0.10172, 0.101829, 0.101936, 0.10204, 0.102142, 0.102243, 0.102341, 0.102438, 0.102534, 0.102628, 0.102722, 0.102814, 0.102906, 0.102997, 0.103087, 0.103177, 0.103267, 0.103356, 0.103444, 0.103532, 0.103621, 0.103708, 0.103796, 0.103883, 0.10397, 0.104057, 0.104144, 0.10423, 0.104317, 0.104403, 0.104489, 0.104575, 0.104661, 0.104747, 0.104832, 0.104918, 0.105003, 0.105088, 0.105173, 0.105258, 0.105343, 0.105427, 0.105512, 0.105596, 0.10568, 0.105764, 0.105848, 0.105932, 0.106016, 0.106099, 0.106182, 0.106266, 0.106349
0.064703, 0.0647012, 0.0645512, 0.0634547, 0.0619464, 0.0603687, 0.0587769, 0.0571798, 0.0555787, 0.0539736, 0.0523649, 0.0507529, 0.0491383, 0.0475218, 0.0459045, 0.0442885, 0.0426754, 0.0410673, 0.0394657, 0.0378724, 0.0362889, 0.0347171, 0.0331585, 0.0316148, 0.0300879, 0.0285797, 0.0270921, 0.0256273, 0.0241874, 0.0227749, 0.0213923, 0.0200422, 0.0187275, 0.0174511, 0.0162163, 0.0150263, 0.0138843, 0.0127937, 0.0117579, 0.0107799, 0.00986264, 0.00900849, 0.00821935, 0.00749639, 0.00683994, 0.00624937, 0.00572312, 0.00525863, 0.0048525, 0.00450062, 0.00419837, 0.00394079, 0.00372288, 0.00353969, 0.00338655, 0.00325911, 0.00315347, 0.00306614, 0.00299411, 0.00293475, 0.00288587, 0.00284559, 0.00281236, 0.00278487, 0.00276208, 0.00274309, 0.00272719, 0.00271379, 0.00270241, 0.00269268, 0.00268427, 0.00267693, 0.00267045, 0.00266467, 0.00265945, 0.00265469, 0.00265029, 0.0026462, 0.00264234, 0.00263868, 0.00263518, 0.00263181, 0.00262854, 0.00262536, 0.00262226, 0.00261921, 0.00261621, 0.00261326, 0.00261034, 0.00260745, 0.00260459
0, 1.81487e-06, 0.000151834, 0.00124826, 0.00275664, 0.00433435, 0.00592608, 0.00752316, 0.00912433, 0.0107294, 0.0123381, 0.0139501, 0.0155647, 0.0171812, 0.0187985, 0.0204145, 0.0220276, 0.0236357, 0.0252373, 0.0268306, 0.0284141, 0.0299859, 0.0315445, 0.0330882, 0.0346151, 0.0361233, 0.0376109, 0.0390757, 0.0405156, 0.0419281, 0.0433107, 0.0446608, 0.0459755, 0.0472519, 0.0484867, 0.0496767, 0.0508187, 0.0519093, 0.0529451, 0.0539231, 0.0548404, 0.0556945, 0.0564836, 0.0572066, 0.0578631, 0.0584536, 0.0589799, 0.0594444, 0.0598505, 0.0602024, 0.0605046, 0.0607622, 0.0609801, 0.0611633, 0.0613165, 0.0614439, 0.0615495, 0.0616369, 0.0617089, 0.0617682, 0.0618171, 0.0618574, 0.0618906, 0.0619181, 0.0619409, 0.0619599, 0.0619758, 0.0619892, 0.0620006, 0.0620103, 0.0620187, 0.0620261, 0.0620325, 0.0620383, 0.0620435, 0.0620483, 0.0620527, 0.0620568, 0.0620607, 0.0620643, 0.0620678, 0.0620712, 0.0620745, 0.0620776, 0.0620807, 0.0620838, 0.0620868, 0.0620897, 0.0620927, 0.0620956, 0.0620984
0.0088295, 1.16183e-05, 1.1321e-05, 0.000132068, 8.24214e-05, 5.14443e-05, 3.21348e-05, 2.01054e-05, 1.26143e-05, 7.95031e-06, 5.04699e-06, 3.23984e-06, 2.11503e-06, 1.19025e-07, 1.22586e-07, 1.26055e-07, 1.29434e-07, 1.32724e-07, 1.35929e-07, 1.39051e-07, 1.42091e-07, 1.45053e-07, 1.47937e-07, 1.50746e-07, 1.53482e-07, 1.56147e-07, 1.58742e-07, 1.62204e-07, 1.98178e-06, 1.33206e-06, 9.27654e-07, 6.75971e-07, 5.19335e-07, 4.21852e-07, 3.61192e-07, 3.23442e-07, 2.99951e-07, 2.85335e-07, 2.76241e-07, 2.70585e-07, 2.67068e-07, 2.64882e-07, 2.63524e-07, 2.62683e-07, 2.62162e-07, 2.61841e-07, 2.61645e-07, 2.61525e-07, 2.61454e-07, 2.61413e-07, 2.61391e-07, 2.6138e-07, 2.61376e-07, 2.61377e-07, 2.6138e-07, 2.61386e-07, 2.61392e-07, 2.61399e-07, 2.08245e-08, 2.69414e-08, 4.94242e-07, 4.06233e-07, 3.51477e-07, 3.1735e-07, 2.96141e-07, 2.82946e-07, 2.74738e-07, 2.69634e-07, 2.66459e-07, 2.64488e-07, 2.63266e-07, 2.62508e-07, 2.6204e-07, 2.61753e-07, 2.61579e-07, 2.61472e-07, 2.61406e-07, 2.61369e-07, 2.61352e-07, 2.61343e-07, 2.61339e-07, 2.61339e-07, 2.61343e-07, 2.61349e-07, 2.61355e-07, 2.61362e-07, 2.6137e-07, 2.61378e-07, 2.61387e-07, 2.61396e-07, 2.61404e-07
0, 0.00850856, 0.00829049, 0.00515945, 0.00321089, 0.00199824, 0.00124357, 0.000773917, 0.000481634, 0.000299737, 0.000186536, 0.000116088, 7.22451e-05, 7.68162e-05, 7.94268e-05, 8.19694e-05, 8.44459e-05, 8.6858e-05, 8.92072e-05, 9.14954e-05, 9.37239e-05, 9.58945e-05, 9.80086e-05, 0.000100068, 0.000102073, 0.000104027, 0.000105929, 0.000107781, 6.70757e-05, 4.17434e-05, 2.59783e-05, 1.61671e-05, 1.00612e-05, 6.26124e-06, 3.89662e-06, 2.42502e-06, 1.50918e-06, 9.3922e-07, 5.84512e-07, 3.63764e-07, 2.26384e-07, 1.40887e-07, 8.76796e-08, 5.45663e-08, 3.39587e-08, 2.11338e-08, 1.31524e-08, 8.18521e-09, 5.09406e-09, 3.17058e-09, 1.9733e-09, 1.22815e-09, 7.6438e-10, 4.75731e-10, 2.96089e-10, 1.84278e-10, 1.14692e-10, 7.14092e-11, 4.83686e-06, 9.32045e-06, 9.08631e-06, 5.65471e-06, 3.51872e-06, 2.18939e-06, 1.36235e-06, 8.47701e-07, 5.27475e-07, 3.28218e-07, 2.04158e-07, 1.26997e-07, 7.90684e-08, 4.9221e-08, 3.06361e-08, 1.91303e-08, 1.20547e-08, 7.54127e-09, 4.65671e-09, 2.90251e-09, 1.89788e-09, 1.24772e-09, 7.65191e-10, 4.49101e-10, 2.82874e-10, 1.92519e-10, 1.20445e-10, 6.68883e-11, 4.07861e-11, 4.02721e-11, 5.43821e-11, 9.69356e-11, 1.02656e-10
