0.9759,0.98651,0.99529,0.98782,0.98826,0.99977,0.99705,0.99684,0.99261,0.99059,1.0173,1.0235,1.0025,0.9971,1.001,0.99662,1.0022,1.0026,1.0063,1.0161,1.0124,1.0127,1.0075,1.0069,1.186,1.17,1.1216,1.1352,1.1312,1.1252,1.099,1.0821,1.0727,1.0713,1.0593,1.0508,1.0622,1.0896,1.0605,1.0772,1.0865,1.0697,1.0872,1.0781,1.0867,1.0903,1.11,1.1006,1.0875,1.0898,1.0805,1.0929,1.0967,1.0924,1.0871,1.0947,1.09,1.0796,1.0741,1.0784,1.0985,1.0763,1.0756,1.0673,1.0949,1.094,1.0785,1.0837,1.0701,1.0956,1.0916,1.101,1.1206,1.1096,1.1052,1.1119,1.0904,1.0731,1.0996,1.1043,1.1066,1.0866,1.0858,1.0896,1.0912,1.1098,1.0827,1.0941,1.0957,1.1153,1.1144,1.0998,1.0901,1.1141,1.1287,1.1306,1.1118,1.1164,1.1278,1.1339,1.1045
1.0028,0.99699,1.0016,0.99655,1.0012,0.99436,1.0005,0.99632,1.0005,0.99959,1.0012,1.0045,0.99911,1.0031,1.0045,1.0002,0.99757,0.99794,1.0034,1.001,1.0068,1.0003,0.99457,1.012,1.1683,1.1756,1.156,1.1068,1.0686,1.0437,1.03,1.0244,1.0206,1.0112,1.0148,1.0153,1.0161,1.0133,1.0121,1.0098,1.0147,1.0088,1.0077,1.0117,1.0237,1.0241,1.0304,1.024,1.0447,1.0302,1.036,1.0309,1.0361,1.0374,1.0241,1.0216,1.0284,1.0306,1.0339,1.0336,1.0359,1.0363,1.0343,1.0469,1.0413,1.0411,1.043,1.0497,1.0618,1.0603,1.0513,1.0435,1.0391,1.0471,1.0577,1.0548,1.0568,1.0439,1.0557,1.0581,1.0614,1.06,1.0629,1.0651,1.066,1.0543,1.0496,1.0494,1.0449,1.0562,1.0454,1.0588,1.0539,1.0454,1.0366,1.0403,1.0384,1.0431,1.0524,1.0552,1.0615
1.0103,1.0067,1.005,1.0004,0.99573,1.0024,1.0007,1.0037,1.0015,0.99497,1.0024,0.99846,1.0054,0.99606,1.0028,0.99631,0.99829,0.99465,0.99687,0.99761,1.0024,1.0046,0.99732,1.0177,1.1119,1.1324,1.1182,1.0905,1.0606,1.0415,1.0257,1.0295,1.0236,1.0209,1.0299,1.0181,1.0205,1.0145,1.0204,1.0254,1.0289,1.0402,1.039,1.0431,1.0273,1.0335,1.0367,1.0315,1.0388,1.0328,1.0391,1.0484,1.0496,1.0502,1.0378,1.0374,1.0453,1.0555,1.0598,1.057,1.067,1.0614,1.0917,1.1227,1.1265,1.1158,1.0969,1.1015,1.081,1.0677,1.0612,1.0745,1.0739,1.0871,1.0856,1.083,1.0675,1.0644,1.0646,1.0719,1.0751,1.0687,1.0815,1.0762,1.0932,1.0939,1.0874,1.085,1.07,1.0688,1.0641,1.0784,1.0846,1.0887,1.0826,1.0884,1.0874,1.0848,1.0963,1.0993,1.0892
0.99468,0.99365,1.0123,1.0058,1.0005,1.0112,1.0098,1.0082,1.0005,1.0023,1.0144,1,0.99357,0.98308,0.98721,1.0006,0.98949,0.99343,0.99565,0.99816,0.99384,1.0064,1.0039,1.0156,1.121,1.1023,1.0649,1.041,1.0222,1.0138,1.0079,0.99973,0.99571,0.99749,1.002,1.0068,1.0081,1.0198,1.0048,1.0099,1.0101,1.0109,1.0152,1.0074,1.0066,1.02,1.0182,1.0225,1.0235,1.0285,1.019,1.0231,1.0243,1.0304,1.016,1.0263,1.0177,1.022,1.0245,1.033,1.021,1.0313,1.0189,1.0288,1.0301,1.0297,1.0318,1.0322,1.0387,1.0331,1.0395,1.0299,1.0328,1.0393,1.0372,1.037,1.0383,1.0336,1.0404,1.0345,1.0326,1.0312,1.0299,1.0275,1.0299,1.0283,1.0346,1.0418,1.0303,1.0334,1.041,1.0394,1.0387,1.0377,1.0342,1.0401,1.0487,1.0535,1.0458,1.0483,1.0391
1.0052,0.99743,1.0018,0.99863,1.0004,1.0028,1.0019,1.0019,0.9898,0.99568,1.0002,0.99919,0.99604,0.99675,1.0049,0.99834,0.99918,1.0036,1.0047,1.0068,1.007,1.0121,1.0151,1.02,1.0661,1.0739,1.0739,1.0475,1.0355,1.0386,1.0202,1.015,1.0105,1.0076,1.0039,1.0024,1.0006,0.99667,0.99835,1.001,0.9965,0.99413,1.0028,0.99905,1.0038,1.0036,1.0071,1.0043,1.0072,1.0074,1.0004,1.002,1.0098,1.0118,1.018,1.0057,1.0047,1.0047,0.99736,1.0108,1.0162,1.0197,1.0312,1.0397,1.0285,1.0296,1.0317,1.0328,1.0274,1.031,1.0361,1.0293,1.0254,1.0239,1.0251,1.0226,1.0314,1.0304,1.0358,1.0337,1.0322,1.0312,1.0352,1.0343,1.058,1.0504,1.0501,1.0594,1.054,1.0553,1.0658,1.066,1.0672,1.0625,1.0621,1.0569,1.0507,1.0634,1.0625,1.0672,1.0643
0.98501,0.98453,1.0048,0.99768,1.0009,0.99843,0.99652,1.0016,0.99884,1.0113,1.0062,1.0163,1.004,1.0104,0.99832,0.99397,0.98579,1.0081,0.98926,0.99316,0.99441,0.99602,0.99105,0.98831,1.0124,1.0278,1.013,1.0126,1.009,1.0126,1.0084,1.0015,0.98759,0.9993,1.001,0.99247,0.98944,0.99045,0.98896,0.98375,0.99444,0.98939,1.0016,0.99795,1.0019,1.0043,1.0051,1.022,1.0188,1.0074,1.0186,1.0161,1.0251,1.0255,1.0281,1.0151,1.0177,1.0038,1.0091,1.0045,1.0132,1.0085,1.0171,1.0201,1.0069,1.0175,1.0154,1.0188,1.0193,1.0167,1.0025,1.0143,1.0068,1.0165,1.0138,1.0214,1.0206,1.015,1.0147,1.0087,1.0063,1.0156,1.0267,1.0271,1.0139,1.01,1.0194,1.0268,1.021,1.0165,1.0245,1.0179,1.0272,1.0295,1.0142,1.0128,1.0121,1.0184,1.0121,1.0109,1.0057
1.0039,1.0017,1.0067,1.01,1.009,1.002,1.0069,1.0097,1.0019,0.99811,1.0002,1.0015,0.99775,0.99272,0.99303,0.99672,0.9961,0.98771,0.99593,0.99233,0.9976,0.99114,0.99243,1.0062,1.128,1.1433,1.0813,1.04,1.017,0.99766,0.99864,0.99239,0.99395,0.98604,0.99328,0.99869,0.99035,0.9949,0.99905,0.99066,0.98737,0.98962,1.004,0.99082,0.99288,0.99979,1.0032,1.0127,1.0271,1.0278,1.0332,1.0293,1.0323,1.0304,1.0297,1.0229,1.0248,1.0314,1.0302,1.0312,1.032,1.029,1.0235,1.0211,1.0281,1.0172,1.0267,1.0282,1.0271,1.0227,1.0259,1.0359,1.0408,1.0375,1.0448,1.0496,1.0479,1.0537,1.0655,1.0545,1.0553,1.0651,1.0593,1.0652,1.0553,1.0437,1.0419,1.0463,1.0413,1.0346,1.0355,1.0305,1.035,1.0301,1.0263,1.0323,1.0342,1.0303,1.0322,1.0311,1.0186
1,0.99077,1.0128,1.0016,0.99669,0.9973,0.9973,1.0033,0.98972,0.98661,1.0017,0.99971,0.99596,1.0043,1.002,1.0051,1.0024,1.005,1.0023,1.0054,0.99868,1.0059,1.0047,1.0283,1.1653,1.1591,1.1205,1.0863,1.0511,1.0145,1.0174,1.0012,0.99469,1.0178,1.0105,1.0098,1.007,1.0178,1.0061,1.0034,1.0134,1.0083,1.0076,1.0155,1.0235,1.0217,1.0242,1.0118,1.0164,1.0122,1.0253,1.0146,1.0157,1.0179,1.0123,1.0087,1.0177,1.0327,1.0119,1.01,1.0125,1.0224,1.0174,1.0066,1.0157,1.0295,1.0174,1.0112,1.0251,1.0247,1.0252,1.0311,1.0347,1.024,1.0246,1.024,1.0274,1.017,1.0224,1.0248,1.0341,1.0316,1.0334,1.0358,1.0385,1.0374,1.0293,1.029,1.047,1.0428,1.0467,1.0493,1.045,1.0438,1.0469,1.0464,1.0439,1.0417,1.043,1.0394,1.0232
0.99565,0.97767,0.99717,0.99417,1.0006,0.98089,1.0034,1.0008,0.9791,0.98469,0.99632,0.992,0.98331,0.98854,1.0041,1.0258,0.99775,1.0168,1.0476,1.0294,1.0294,1.0037,1.046,1.0443,1.0892,1.065,1.0474,1.0516,1.0465,1.04,1.0437,1.0432,1.0468,1.0598,1.0569,1.0584,1.0568,1.0413,1.0346,1.0257,1.0406,1.0438,1.051,1.0397,1.0305,1.0339,1.0322,1.0276,1.04,1.0453,1.0433,1.0415,1.0456,1.0358,1.0366,1.0359,1.0425,1.026,1.0368,1.0362,1.023,1.0456,1.0509,1.0349,1.0281,1.0244,1.0189,1.0275,1.0203,1.0301,1.0258,1.0389,1.0271,1.0284,1.0098,1.0143,1.0238,1.0369,1.0247,1.0222,1.0301,1.0215,1.0202,1.0467,1.0227,1.0369,1.0163,1.0266,1.0433,1.0312,1.036,1.0262,1.0264,1.0268,1.0241,1.0207,1.009,1.0149,1.0212,1.0354,1.0315
0.98968,0.97954,1.0053,0.99058,0.99204,0.99101,0.99409,0.99758,1.0027,1.0084,1.0398,1.0279,1.008,1.0069,1.0009,0.99177,0.98718,0.99362,0.98928,0.99331,0.9893,0.99257,0.99858,1.0522,1.0448,1.0485,1.0252,1.0222,0.99842,0.99589,1.0103,1.0084,0.99759,0.99654,0.98744,0.98951,0.99836,1.0004,1.007,1.0159,1.0098,1.0019,1.0085,0.99823,0.99781,0.99811,1.0039,1.0034,1.0078,1.0176,1.0245,1.0088,1.0179,1.0208,1.0053,1.0103,1.0096,1.0187,1.0223,1.0186,1.0219,1.0235,1.0178,1.0113,1.0144,1.0247,1.0171,1.0133,1.0181,1.0264,1.0147,1.0188,1.0193,1.0191,1.0175,1.0009,1.0187,1.0135,1.0196,1.0177,1.0234,1.0218,1.0146,1.0099,1.0255,1.0329,1.0311,1.031,1.0357,1.0203,1.0233,1.02,1.0196,1.0331,1.0291,1.0293,1.0135,1.025,1.0292,1.0303,1.0297
0.97932,0.99168,0.98723,1.0039,1.0017,1.001,1.0025,1.0073,1.0095,1.009,1.0096,1.0108,0.99377,0.99967,0.9919,1.002,0.99814,0.99532,0.99292,0.99204,0.99466,0.98945,0.99624,1.0683,1.1882,1.1805,1.1325,1.0861,1.0518,1.0452,1.023,1.0252,1.0224,1.0246,1.0279,1.033,1.0446,1.0761,1.0763,1.065,1.0453,1.0405,1.0504,1.0525,1.0403,1.0411,1.0508,1.0722,1.0962,1.0767,1.0835,1.078,1.0853,1.0775,1.0829,1.0987,1.0748,1.067,1.0649,1.0657,1.0678,1.074,1.0628,1.0733,1.0678,1.0684,1.0831,1.0983,1.1238,1.1435,1.1012,1.0825,1.0631,1.0747,1.06,1.0608,1.0735,1.0894,1.0892,1.0889,1.1054,1.1015,1.1006,1.0927,1.104,1.0902,1.1034,1.1058,1.1064,1.106,1.1047,1.1009,1.1063,1.1014,1.1071,1.1048,1.1042,1.1113,1.1007,1.1024,1.0972
1.0068,1.004,1.0068,0.99233,1.0056,0.9961,0.99803,1.0079,0.99313,1.0008,0.99144,1.0022,0.9999,0.99636,1.0017,1.0057,0.9935,1.0032,0.99863,1.0027,0.9938,0.99117,1.063,1.1641,1.1546,1.1561,1.1513,1.1112,1.0933,1.0861,1.0844,1.0614,1.0723,1.0787,1.1099,1.0913,1.0874,1.1039,1.0749,1.0978,1.1339,1.1022,1.0868,1.0976,1.1059,1.1248,1.1336,1.1296,1.1291,1.1442,1.1302,1.1239,1.1448,1.1339,1.1278,1.1097,1.1147,1.1287,1.129,1.1471,1.1451,1.1489,1.1386,1.136,1.1264,1.1239,1.133,1.1542,1.1649,1.1595,1.151,1.137,1.1333,1.1353,1.1526,1.1523,1.1544,1.1354,1.133,1.1374,1.1399,1.1394,1.1817,1.1871,1.1702,1.1565,1.1463,1.177,1.1661,1.1659,1.166,1.1706,1.1698,1.1525,1.1622,1.1771,1.1708,1.1716,1.1719,1.1737,1.1799
1.0024,0.99654,0.99209,0.99848,1.0005,1.0014,0.99158,1.0043,0.99533,1.0051,1.0165,0.99698,0.99934,0.99152,0.99315,1.0056,0.99872,1.0107,1.0021,1.0002,1.0065,1.0169,1.1221,1.1778,1.1921,1.1925,1.1363,1.0873,1.052,1.034,1.0054,1.0133,1.0143,1.0256,1.0106,1.0257,1.0227,1.0187,1.0168,1.0126,1.0217,1.0089,1.0353,1.0221,1.0355,1.022,1.0173,1.0094,1.042,1.0212,1.032,1.028,1.0248,1.0365,1.0481,1.0412,1.0455,1.0243,1.0334,1.0351,1.0365,1.045,1.0374,1.054,1.0508,1.0569,1.0433,1.0161,1.0168,1.038,1.0494,1.0516,1.0471,1.0449,1.0299,1.0203,1.0277,1.0199,1.0223,1.0225,1.0393,1.0321,1.0233,1.0288,1.0279,1.035,1.0482,1.0309,1.0578,1.0427,1.0402,1.0333,1.0397,1.0409,1.0473,1.0601,1.0507,1.0319,1.0442,1.046,1.0522
0.98113,0.97751,0.98864,0.97971,0.98688,0.98613,1.0026,1.0067,1.0095,0.99814,1.0046,1.0108,1.0041,0.98299,1.0073,0.98554,1.0086,1.0212,1.0176,1.0212,1.0315,1.0279,1.0957,1.0819,1.1288,1.1224,1.1003,1.0526,1.039,1.0215,1.0458,1.042,1.0427,1.0356,1.0301,1.0271,1.0329,1.0082,1.0218,1.0319,0.99434,1.0057,1.0263,1.0268,1.0278,1.036,1.0142,1.001,1.0306,1.0371,1.0447,1.0431,1.0486,1.063,1.0572,1.0554,1.0487,1.0419,1.0522,1.0514,1.059,1.0638,1.0482,1.0551,1.0755,1.0789,1.0753,1.0613,1.0677,1.0693,1.063,1.0674,1.0677,1.0715,1.0646,1.0642,1.071,1.0726,1.0813,1.0746,1.0762,1.0719,1.0701,1.0793,1.0778,1.0725,1.0791,1.0958,1.0887,1.0843,1.0797,1.0833,1.0969,1.0886,1.0705,1.0757,1.079,1.0796,1.0949,1.0917,1.0883
1.0561,1.0904,1.0478,1.0182,0.98616,0.99049,0.98038,0.97914,0.9845,0.98705,0.97654,1.0006,0.99707,0.98351,0.98618,0.99008,1.0054,0.99018,1.0024,1.0039,0.99309,0.98859,1.0036,1.0071,1.0238,1.0724,1.0782,1.0726,1.0365,1.0431,1.025,1.0049,0.99958,1.0126,0.99885,1.0038,1.0049,1.0034,0.99339,0.99737,0.98269,0.98761,0.97941,0.97817,0.98259,0.99307,0.98846,0.97481,0.98189,0.98656,0.98598,0.98207,0.98039,0.98123,0.98313,0.98434,0.98093,0.99191,1.0009,1.0001,1.0012,0.97844,0.97799,0.97628,0.98837,0.98657,1.0134,1.014,0.99512,0.99051,0.98415,0.99342,0.99745,0.99829,1.0133,1.0101,1.003,1.0015,1.0004,0.9955,1.0276,1.0605,1.0624,1.0441,1.0357,1.0575,1.0174,1.03,1.0271,1.0111,1.0006,1.0034,0.99896,1.0061,1.0126,1.0175,1.0207,1.0183,1.0253,1.0102,1.0173
1.0259,1.0067,0.99487,0.99696,0.99492,0.99344,0.99441,1.0002,0.99801,1.0007,1.0086,0.99952,1.0019,1.0141,1.0048,1.0057,0.99501,0.99944,0.99674,0.99385,1.0025,0.99938,0.99291,0.99251,1.047,1.1842,1.1799,1.1544,1.1153,1.086,1.0656,1.0475,1.0289,1.0226,1.0198,1.0261,1.0177,1.0207,1.0189,1.0313,1.0356,1.0485,1.0547,1.0724,1.0903,1.1019,1.0859,1.0769,1.0759,1.0693,1.0797,1.0802,1.0655,1.0762,1.0754,1.067,1.0724,1.0752,1.0776,1.1099,1.1429,1.1509,1.1305,1.0961,1.0861,1.1012,1.0943,1.0943,1.1082,1.0921,1.1006,1.1018,1.0962,1.0822,1.0957,1.0896,1.0862,1.0957,1.1087,1.1031,1.104,1.0841,1.0872,1.093,1.0883,1.0992,1.0945,1.1067,1.1186,1.1276,1.126,1.1204,1.1191,1.0944,1.1,1.091,1.0916,1.0677,1.0735,1.0648,1.0713
0.99958,0.99978,0.99694,0.99843,1.0011,1.0002,0.99793,0.99671,0.99915,1.0012,0.99945,1.0009,0.9966,0.99734,0.99996,1.0053,1.0002,1.0069,1.0023,0.99968,1.0062,1.0023,1.0065,1.0144,1.1009,1.1394,1.1217,1.0911,1.0544,1.0438,1.0373,1.0427,1.0524,1.051,1.0566,1.0518,1.0641,1.0674,1.0633,1.0592,1.0693,1.0756,1.0821,1.0922,1.0919,1.0803,1.088,1.1014,1.0987,1.0959,1.0943,1.0927,1.0929,1.0784,1.0677,1.0657,1.0637,1.0635,1.0827,1.0709,1.0695,1.0682,1.0778,1.0751,1.0737,1.0738,1.0786,1.073,1.0667,1.0732,1.0567,1.0697,1.0729,1.0729,1.0703,1.0687,1.0626,1.0665,1.0573,1.0669,1.075,1.0624,1.0608,1.0528,1.0517,1.0594,1.0623,1.0653,1.0792,1.0672,1.0752,1.0647,1.0681,1.0729,1.0726,1.078,1.0799,1.0754,1.0696,1.0701,1.065
1.0227,1.0112,0.99848,1.0032,1.0014,1.0015,0.99204,0.99267,1.0004,0.99872,1.0052,1.0041,0.99762,0.99631,0.99864,0.99404,1.0054,0.99691,1.0034,0.99866,0.99979,1.0018,1.0033,1.0017,1.0179,1.0998,1.149,1.1303,1.1015,1.0653,1.0508,1.0316,1.0367,1.0283,1.0302,1.046,1.0418,1.04,1.0306,1.0207,1.0207,1.0258,1.0257,1.0311,1.0269,1.0373,1.0372,1.037,1.0345,1.0406,1.0362,1.0237,1.0363,1.0231,1.0171,1.0233,1.0346,1.0334,1.0248,1.0275,1.036,1.039,1.036,1.0619,1.031,1.0367,1.0436,1.0464,1.0338,1.0332,1.0373,1.048,1.0546,1.0427,1.0449,1.0585,1.0769,1.0646,1.0584,1.0332,1.0405,1.0394,1.0478,1.0471,1.0421,1.0459,1.0584,1.0406,1.038,1.0366,1.0347,1.0409,1.0508,1.049,1.0468,1.0536,1.0475,1.0379,1.0363,1.0301,1.0278
