i	        epsilon	     Acceptance rate	     seconds		         BE total	        BE % for i	 max BE % increase
1	-Inf	0.98814	1.87	-81521	100	Inf
2	-81277	0.89964	2.3	-1889.2	100	Inf
3	-1847.6	0.88225	2.57	193.77	100	1.2609e+81
4	202.24	0.89324	2.34	352.93	100	2.1155e+41
5	359.22	0.84654	2.43	365.97	100	2.3176e+35
6	371.5	0.81099	2.59	369.08	95.574	5.1316e+33
7	374.02	0.81361	2.48	370	60.084	1.0247e+33
8	374.54	0.78193	2.73	370.33	27.82	3.6999e+32
9	374.63	0.63625	2.93	370.46	12.727	1.6153e+32
10	374.64	0.43805	3.74	370.53	6.0418	7.5925e+31
11	374.65	0.22623	6.28	370.56	2.9395	3.6865e+31
12	374.65	0.13671	9.07	370.57	1.4498	9.0576e+46
13	374.65	0.16427	8.53	370.58	0.74688	4.4972e+46
14	374.84	0.33579	5.53	370.62	4.0851	2.5038e+51
15	379.61	0.21989	7.77	382.43	99.999	9.2968e+45
16	396.16	0.14765	10.94	402.29	100	1.108e+37
17	416.82	0.10932	17.17	422.62	100	2.1495e+33
18	437.56	0.072044	26.4	438.47	100	5.2394e+30
19	454.11	0.051988	34.15	452.09	100	8.8007e+27
20	468.08	0.045674	38.54	462.4	99.997	1.4623e+23
21	478.98	0.04358	42.6	470.55	99.971	1.8645e+21
22	487.58	0.039197	46.88	478.52	99.966	4.7795e+24
23	495.96	0.051105	38.05	486.39	99.962	9.1658e+20
24	504.59	0.054547	36.22	494.02	99.951	9.8824e+19
25	512.98	0.063851	30.47	501.15	99.92	1.4516e+22
26	520.86	0.076257	25.99	509.03	99.962	1.4457e+19
27	529.42	0.090532	21.35	516.12	99.917	1.6228e+17
28	537.04	0.10289	21.26	523.53	99.939	9.401e+18
29	545.24	0.10537	18.2	530.4	99.896	6.5349e+16
30	552.65	0.10428	18.4	536.11	99.668	3.9822e+15
31	559.01	0.11026	21.1	542.18	99.771	3.8092e+16
32	565.55	0.11884	18.03	547.72	99.606	1.7605e+17
33	571.79	0.11213	18.22	553.1	99.54	1.8129e+18
34	577.89	0.11693	16.19	558.33	99.461	8.5681e+15
35	583.83	0.12531	16.19	563.67	99.52	6.0862e+13
36	589.87	0.13856	15.33	568.82	99.421	2.5706e+15
37	595.74	0.13002	14.92	573.51	99.08	2.2667e+14
38	600.88	0.14302	14.16	578.2	99.088	1.949e+14
39	606.43	0.1348	16.77	583.39	99.441	1.6437e+12
40	612.3	0.15062	13.94	588.05	99.049	6.2508e+13
41	617.44	0.14077	14.06	592.75	99.093	1.6702e+13
42	623.05	0.17322	12	597.71	99.297	2.9131e+13
43	628.63	0.17948	11.03	602.39	99.074	1.3498e+11
44	633.87	0.19564	10.73	606.92	98.925	1.6885e+10
45	639.2	0.19285	11.27	611.44	98.914	9.0852e+09
46	644.33	0.1945	11.29	614.76	96.391	5.5601e+09
47	648.14	0.21713	9.84	618.07	96.336	1.4072e+10
48	652.07	0.21713	10.91	621.04	94.874	1.9517e+13
49	655.64	0.22173	9.78	623.58	92.116	7.6977e+11
50	658.69	0.22008	9.73	625.78	88.919	4.2672e+10
51	661.44	0.20415	10.29	627.77	86.291	2.9264e+09
52	664	0.22787	9.83	629.36	79.608	2.9853e+08
53	666.1	0.2054	10.61	630.74	74.722	3.775e+07
54	668.03	0.19495	11.3	631.87	67.753	1.3708e+08
55	669.63	0.20016	10.76	632.83	61.764	4.257e+07
56	671.15	0.18837	11.44	633.73	59.43	8.6395e+06
57	672.76	0.16902	13.08	634.58	57.314	2.0978e+06
58	674.18	0.18676	11.42	635.33	52.841	7.9946e+07
59	675.51	0.17503	12.01	636.01	49.02	2.0388e+07
60	676.73	0.16579	12.77	636.61	45.32	8.1517e+13
61	677.96	0.17046	12.19	637.15	41.83	2.3721e+13
62	679.08	0.16304	12.64	637.65	39.074	7.2298e+12
63	680.22	0.16562	14.67	638.12	37.432	2.2629e+12
64	681.35	0.15418	12.74	638.6	38.281	6.9868e+11
65	682.54	0.15942	12.98	639.06	36.819	2.2083e+11
66	683.62	0.15831	13.34	639.52	37.176	6.9401e+10
67	684.82	0.18228	11.29	639.99	37.402	2.1733e+10
68	685.96	0.18936	17.68	640.46	37.261	1.1519e+10
69	687.16	0.19756	10.67	640.92	37.113	3.6237e+09
70	688.27	0.18456	11.29	641.37	35.988	1.1604e+09
71	689.35	0.16357	12.98	641.79	34.447	3.8052e+08
72	690.41	0.15249	13.11	642.18	32.22	4.547e+10
73	691.43	0.16639	11.54	642.56	31.502	1.5581e+10
74	692.48	0.14631	13.84	642.93	30.968	5.3805e+09
