0.1, 0.0359298, 6.40404e-05, 7.99216e-05, 0.000251195, 0.00495739, 0.0332283, 0.0655404, 0.0841647, 0.0919225, 0.0953571, 0.0971528, 0.0981785, 0.0987858, 0.0991511, 0.0993728, 0.0995079, 0.0995906, 0.0996412, 0.0996722, 0.0996913, 0.099703, 0.0997102, 0.0997146, 0.0997173, 0.099719, 0.09972, 0.0997206, 0.099721, 0.0997213, 0.0997214, 0.0997215, 0.0997216, 0.0997216, 0.0997217, 0.0997217, 0.0997217, 0.0997217, 0.0997217, 0.0997218, 0.0997218, 0.0997218, 0.0997218, 0.0997218, 0.0997218, 0.0997218, 0.0997218, 0.0997218, 0.0997219, 0.0997219, 0.0997219, 0.0997219, 0.0997219, 0.0997219, 0.0997219, 0.0997219, 0.0997219, 0.099722, 0.099722, 0.099722, 0.099722, 0.099722, 0.099722, 0.099722, 0.099722, 0.099722, 0.0997221, 0.0997221, 0.0997221, 0.0997221, 0.0997221, 0.0997221, 0.0997221, 0.0997221, 0.0997221, 0.0997222
0, 0.0640702, 0.099936, 0.0999201, 0.0997488, 0.0950426, 0.0667717, 0.0344596, 0.0158353, 0.00807751, 0.00464287, 0.00284719, 0.00182146, 0.00121421, 0.000848876, 0.000627209, 0.000492061, 0.000409423, 0.000358805, 0.000327766, 0.000308718, 0.000297023, 0.00028984, 0.000285425, 0.000282709, 0.000281038, 0.000280007, 0.000279369, 0.000278974, 0.000278727, 0.00027857, 0.00027847, 0.000278404, 0.00027836, 0.000278328, 0.000278304, 0.000278285, 0.00027827, 0.000278256, 0.000278243, 0.000278231, 0.000278219, 0.000278207, 0.000278196, 0.000278185, 0.000278174, 0.000278162, 0.000278151, 0.00027814, 0.000278129, 0.000278118, 0.000278107, 0.000278096, 0.000278085, 0.000278074, 0.000278063, 0.000278052, 0.000278041, 0.00027803, 0.000278018, 0.000278007, 0.000277996, 0.000277985, 0.000277974, 0.000277963, 0.000277952, 0.000277941, 0.00027793, 0.000277919, 0.000277908, 0.000277897, 0.000277886, 0.000277875, 0.000277864, 0.000277853, 0.000277842
0.7, 0.682965, 0.697163, 0.69953, 0.699915, 0.699929, 0.699548, 0.69806, 0.697408, 0.698101, 0.698404, 0.698297, 0.698094, 0.698034, 0.698129, 0.698265, 0.698365, 0.698411, 0.698416, 0.698403, 0.698388, 0.698378, 0.698375, 0.698375, 0.698375, 0.698375, 0.698375, 0.698374, 0.698373, 0.698373, 0.698373, 0.698373, 0.698373, 0.698373, 0.698373, 0.698373, 0.698373, 0.698373, 0.698373, 0.698373, 0.698373, 0.698373, 0.698373, 0.698373, 0.698373, 0.698373, 0.698373, 0.698373, 0.698373, 0.698373, 0.698373, 0.698373, 0.698373, 0.698373, 0.698373, 0.698373, 0.698373, 0.698373, 0.698374, 0.698374, 0.698374, 0.698374, 0.698374, 0.698374, 0.698374, 0.698374, 0.698374, 0.698374, 0.698374, 0.698374, 0.698374, 0.698374, 0.698374, 0.698374, 0.698374, 0.698374
0, 0.0170355, 0.00283673, 0.00046987, 8.47512e-05, 7.14394e-05, 0.000452035, 0.00194043, 0.00259172, 0.00189928, 0.00159571, 0.00170271, 0.00190599, 0.00196625, 0.00187143, 0.00173488, 0.00163486, 0.00158904, 0.00158364, 0.00159699, 0.00161218, 0.00162155, 0.0016249, 0.00162506, 0.00162463, 0.00162473, 0.00162535, 0.0016261, 0.00162665, 0.00162693, 0.00162701, 0.00162701, 0.001627, 0.001627, 0.00162701, 0.00162702, 0.00162702, 0.001627, 0.00162698, 0.00162696, 0.00162694, 0.00162691, 0.00162689, 0.00162687, 0.00162684, 0.00162682, 0.00162679, 0.00162677, 0.00162675, 0.00162672, 0.0016267, 0.00162667, 0.00162665, 0.00162662, 0.0016266, 0.00162657, 0.00162655, 0.00162652, 0.0016265, 0.00162647, 0.00162645, 0.00162642, 0.0016264, 0.00162637, 0.00162635, 0.00162633, 0.0016263, 0.00162628, 0.00162625, 0.00162623, 0.0016262, 0.00162618, 0.00162615, 0.00162613, 0.0016261, 0.00162608
0.68, 0.0075034, 0.0290394, 0.0741398, 0.134649, 0.199032, 0.251849, 0.238354, 0.15524, 0.118727, 0.115687, 0.115758, 0.109778, 0.102163, 0.0988303, 0.100544, 0.10507, 0.109994, 0.113784, 0.115961, 0.116821, 0.116948, 0.116828, 0.116706, 0.11664, 0.116605, 0.116569, 0.116522, 0.116471, 0.116425, 0.116391, 0.116369, 0.116355, 0.116347, 0.116341, 0.116337, 0.116335, 0.116334, 0.116333, 0.116334, 0.116335, 0.116337, 0.116338, 0.11634, 0.116342, 0.116344, 0.116346, 0.116348, 0.116351, 0.116353, 0.116355, 0.116357, 0.116359, 0.116362, 0.116364, 0.116366, 0.116368, 0.11637, 0.116373, 0.116375, 0.116377, 0.116379, 0.116382, 0.116384, 0.116386, 0.116388, 0.11639, 0.116393, 0.116395, 0.116397, 0.116399, 0.116402, 0.116404, 0.116406, 0.116408, 0.11641
0, 0.672497, 0.650961, 0.60586, 0.545351, 0.480968, 0.428151, 0.441646, 0.52476, 0.561273, 0.564313, 0.564242, 0.570222, 0.577837, 0.58117, 0.579456, 0.57493, 0.570006, 0.566216, 0.564039, 0.563179, 0.563052, 0.563172, 0.563294, 0.56336, 0.563395, 0.563431, 0.563478, 0.563529, 0.563575, 0.563609, 0.563631, 0.563645, 0.563653, 0.563659, 0.563663, 0.563665, 0.563666, 0.563667, 0.563666, 0.563665, 0.563663, 0.563662, 0.56366, 0.563658, 0.563656, 0.563654, 0.563652, 0.563649, 0.563647, 0.563645, 0.563643, 0.563641, 0.563638, 0.563636, 0.563634, 0.563632, 0.56363, 0.563627, 0.563625, 0.563623, 0.563621, 0.563618, 0.563616, 0.563614, 0.563612, 0.56361, 0.563607, 0.563605, 0.563603, 0.563601, 0.563598, 0.563596, 0.563594, 0.563592, 0.56359
0.26, 0.144027, 0.0869679, 0.0750929, 0.0898995, 0.119091, 0.149555, 0.164217, 0.148974, 0.126409, 0.11416, 0.109591, 0.106611, 0.102774, 0.0992705, 0.0976772, 0.0982608, 0.10026, 0.10264, 0.104634, 0.105933, 0.106596, 0.106848, 0.106904, 0.106895, 0.106876, 0.106856, 0.106833, 0.106807, 0.106779, 0.106754, 0.106735, 0.106721, 0.106712, 0.106706, 0.106702, 0.106699, 0.106697, 0.106696, 0.106696, 0.106696, 0.106697, 0.106698, 0.106699, 0.1067, 0.106701, 0.106702, 0.106703, 0.106704, 0.106706, 0.106707, 0.106708, 0.10671, 0.106711, 0.106712, 0.106713, 0.106715, 0.106716, 0.106717, 0.106719, 0.10672, 0.106721, 0.106722, 0.106724, 0.106725, 0.106726, 0.106728, 0.106729, 0.10673, 0.106732, 0.106733, 0.106734, 0.106735, 0.106737, 0.106738, 0.106739
0, 0.115973, 0.173032, 0.184907, 0.1701, 0.140909, 0.110445, 0.0957831, 0.111026, 0.133591, 0.14584, 0.150409, 0.153389, 0.157226, 0.160729, 0.162323, 0.161739, 0.15974, 0.15736, 0.155366, 0.154067, 0.153404, 0.153152, 0.153096, 0.153105, 0.153124, 0.153144, 0.153167, 0.153193, 0.153221, 0.153246, 0.153265, 0.153279, 0.153288, 0.153294, 0.153298, 0.153301, 0.153303, 0.153304, 0.153304, 0.153304, 0.153303, 0.153302, 0.153301, 0.1533, 0.153299, 0.153298, 0.153297, 0.153296, 0.153294, 0.153293, 0.153292, 0.15329, 0.153289, 0.153288, 0.153287, 0.153285, 0.153284, 0.153283, 0.153281, 0.15328, 0.153279, 0.153278, 0.153276, 0.153275, 0.153274, 0.153272, 0.153271, 0.15327, 0.153268, 0.153267, 0.153266, 0.153265, 0.153263, 0.153262, 0.153261
0.12625, 0.126176, 0.126093, 0.126097, 0.126152, 0.126193, 0.126218, 0.12623, 0.126232, 0.126233, 0.126236, 0.126238, 0.126239, 0.12624, 0.126241, 0.126242, 0.126242, 0.126242, 0.126243, 0.126243, 0.126243, 0.126243, 0.126243, 0.126243, 0.126243, 0.126243, 0.126243, 0.126243, 0.126243, 0.126243, 0.126243, 0.126243, 0.126243, 0.126243, 0.126243, 0.126243, 0.126243, 0.126243, 0.126243, 0.126243, 0.126243, 0.126243, 0.126243, 0.126243, 0.126243, 0.126243, 0.126243, 0.126243, 0.126243, 0.126243, 0.126243, 0.126243, 0.126243, 0.126243, 0.126243, 0.126243, 0.126243, 0.126243, 0.126243, 0.126243, 0.126243, 0.126243, 0.126243, 0.126243, 0.126243, 0.126243, 0.126243, 0.126243, 0.126243, 0.126243, 0.126243, 0.126243, 0.126243, 0.126243, 0.126243, 0.126243
0, 7.41899e-05, 0.000157135, 0.000153062, 9.77644e-05, 5.7049e-05, 3.20902e-05, 2.04037e-05, 1.77901e-05, 1.65666e-05, 1.44295e-05, 1.22735e-05, 1.06797e-05, 9.64741e-06, 8.94575e-06, 8.39518e-06, 7.92484e-06, 7.52636e-06, 7.20946e-06, 6.97834e-06, 6.82427e-06, 6.72905e-06, 6.67262e-06, 6.63889e-06, 6.61766e-06, 6.60357e-06, 6.5941e-06, 6.58795e-06, 6.58417e-06, 6.58196e-06, 6.58069e-06, 6.5799e-06, 6.57937e-06, 6.579e-06, 6.57872e-06, 6.57852e-06, 6.57838e-06, 6.57828e-06, 6.57819e-06, 6.57812e-06, 6.57805e-06, 6.57799e-06, 6.57793e-06, 6.57787e-06, 6.57781e-06, 6.57775e-06, 6.5777e-06, 6.57764e-06, 6.57758e-06, 6.57753e-06, 6.57747e-06, 6.57742e-06, 6.57736e-06, 6.5773e-06, 6.57725e-06, 6.57719e-06, 6.57714e-06, 6.57708e-06, 6.57703e-06, 6.57697e-06, 6.57691e-06, 6.57686e-06, 6.5768e-06, 6.57675e-06, 6.57669e-06, 6.57663e-06, 6.57658e-06, 6.57652e-06, 6.57647e-06, 6.57641e-06, 6.57636e-06, 6.5763e-06, 6.57624e-06, 6.57619e-06, 6.57613e-06, 6.57608e-06
