  i	        epsilon	     Acceptance rate	     seconds		         BE total	        BE % for i	 max BE % increase
  1	           -inf	           0.63653724	        3.73	       -84341.019	               100	                 0
  2	     -84111.727	           0.76176024	        3.79	       -1479.7611	               100	                 0
  3	     -1458.9369	           0.84228188	         3.3	        192.36209	               100	    9.0230233e+205
  4	      201.20579	           0.73715125	        3.37	        353.17051	               100	    6.5513219e+135
  5	      359.35305	           0.73071325	        3.53	        366.06805	          99.99975	    8.2070257e+129
  6	      371.69855	           0.63949045	         4.1	        369.22452	         95.742427	    1.7479739e+128
  7	       374.1137	           0.52346194	        4.35	        370.06983	         57.057418	    3.7550017e+127
  8	      374.54678	           0.51913133	        4.54	        370.37851	         26.558807	    1.3795483e+127
  9	      374.62989	           0.37130178	        5.44	        370.50867	         12.204132	    6.0589591e+126
 10	      374.64733	           0.17400347	        9.61	        370.56849	         5.8071075	    2.8549808e+126
 11	      374.67837	           0.29034124	         7.3	        370.89141	         27.596642	    1.0340676e+126
 12	      379.83476	           0.21379898	       10.31	        388.22926	         99.999997	    1.5275704e+118
 13	      399.97441	           0.14265416	       14.69	        417.75197	               100	    1.1524965e+105
 14	      430.23436	          0.091739766	          22	        442.81237	               100	     7.5376416e+93
 15	      456.10991	          0.069896965	       27.39	        465.61752	               100	     4.7018774e+83
 16	      479.60117	           0.05338154	       39.32	        484.32161	         99.999999	     1.7716291e+75
 17	      498.53337	          0.041545974	       46.74	        499.89751	         99.999983	     1.5241768e+68
 18	      514.68361	          0.043842795	       46.75	        514.66311	         99.999961	     2.9484923e+61
 19	      529.99663	          0.044401203	        46.7	        529.57548	         99.999967	     4.9252754e+54
 20	      545.94881	          0.045723654	       46.71	        545.04868	         99.999981	     4.6955783e+47
 21	      561.92098	          0.070072585	       30.83	        560.31008	         99.999976	     5.5326801e+40
 22	       577.8753	          0.080461612	       27.78	        574.94017	         99.999956	     1.5041198e+35
 23	      593.24749	          0.081985955	       33.64	        588.43631	         99.999862	     1.7268525e+32
 24	      607.08781	           0.11106195	       21.48	        601.45207	         99.999778	     2.2758904e+31
 25	      620.64152	           0.11623061	       20.28	        612.60062	          99.99856	     1.6947414e+29
 26	      632.63976	            0.1244731	       19.25	         623.5512	         99.998245	     1.4876872e+24
 27	      644.19484	           0.11200357	       19.84	        632.85381	         99.990881	     1.3675823e+24
 28	      653.91575	          0.099346923	       23.38	        640.87746	         99.967238	     2.2413732e+20
 29	      662.39709	           0.10584019	       21.19	        647.95743	          99.91582	     1.4848757e+18
 30	      670.14077	           0.12613065	       17.69	        654.03837	         99.771396	      1.175565e+16
 31	      676.72115	           0.13069513	       17.52	        659.14701	         99.395572	     5.6402473e+13
 32	      682.46761	           0.12802856	       18.51	        663.14255	         98.160259	     2.4768592e+12
 33	      686.87617	           0.13298013	       18.17	        666.24523	         95.507122	     5.5668946e+10
 34	      690.40083	           0.15771285	       15.71	         668.7946	         92.186908	     3.5044657e+14
 35	      693.40885	           0.13005181	       17.85	        670.58236	         83.266584	     2.9335497e+13
 36	      695.57385	           0.13465665	       18.64	        671.90627	         73.390706	     3.9049353e+12
 37	      697.33332	          0.097305679	       22.69	        672.91559	         63.553134	     7.1196899e+11
 38	      698.71064	          0.087441212	       26.68	          673.589	         49.003582	     1.8163009e+11
 39	      699.68964	          0.056183548	        41.4	        674.08842	         39.311619	      5.514173e+10
 40	      700.58803	          0.060966723	       36.64	        674.45397	         30.618541	      1.913863e+10
 41	      701.33298	          0.045995968	       46.69	        674.70391	         22.115181	     7.4567695e+09
 42	      701.86635	          0.035524733	       59.98	        674.86422	         14.811884	     6.2733586e+09
 43	      702.22451	          0.030220938	       71.83	        674.95775	         8.9293493	     5.3295654e+12
 44	      702.43317	          0.022124284	       91.75	         675.0097	         5.0626797	     3.1482524e+14
 45	      702.58314	          0.017259756	      116.76	        675.03828	         2.8169575	     1.7152873e+20
 46	      702.69624	          0.010614903	      201.71	         675.0536	         1.5199846	     1.1481791e+20
 47	      702.76619	         0.0085781173	      246.76	        675.06166	        0.80346008	     1.3058243e+26
 48	      702.82331	         0.0042060107	       557.4	         675.0659	         0.4224571	     2.2811929e+33
 49	      702.87996	          0.006283876	      326.77	        675.08969	         2.3514056	     4.4450851e+41
 50	      707.26167	           0.01698126	      130.56	        679.71347	         99.018436	     2.1826594e+39
 51	      717.06577	            0.0122994	      191.58	        690.35959	         99.997621	     3.1606959e+36
 52	        728.206	          0.010947552	      228.65	        702.53894	         99.999486	      8.119872e+30
 53	      741.35215	           0.01230151	      250.93	        713.49601	         99.998257	     1.6524923e+30
 54	      752.82496	         0.0094180331	      331.85	        722.71148	         99.990051	      8.224336e+25
 55	      762.55323	         0.0076207247	       411.6	        730.76828	         99.968306	     1.7464991e+26
 56	      771.33204	         0.0082268109	      431.67	        738.44118	         99.953473	     1.2032859e+26
 57	      779.38622	         0.0054219275	       586.6	         745.7293	         99.931639	     1.6735326e+27
 58	       787.5812	         0.0052974821	      656.58	        752.58395	         99.894546	     8.8284557e+23
 59	       794.8878	         0.0052961967	       631.6	        758.77273	         99.794768	     2.0582059e+36
 60	      801.66598	         0.0039929368	      886.63	        764.40729	         99.642774	     3.6780631e+33
 61	      807.95517	         0.0030576569	     1151.68	         770.1714	         99.686183	      3.895789e+34
 62	      814.55856	         0.0025553316	      1301.8	        775.72238	         99.611634	     7.5687502e+31
 63	      820.62176	         0.0014563431	     2276.63	        781.09996	         99.538101	     1.7488733e+29
 64	      826.83625	         0.0011796998	     3216.63	        787.01468	         99.730059	      6.074207e+37
